"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"267";"u4 7(disz)-kam ki ur-mes-ta iti pa4-u2-e";"on the 7th day from Urmes month Paue";"on the 7th day from Urmes month Paue";"100.000000"
"268";"ki ur-{d}nin-tu-ta kiszib3 lu2-{d}nin-szubur mu sza-asz-szu2-ru-um{ki} a-ra2 2(disz)-kam ba-hul";"from Urnintu  sealed tablet of LuNinubur  Year arum was destroyed for the second time";"from Urara under seal of Urara year For the 2nd time arum was destroyed";"13.065113"
"269";"igi-3(disz)-gal2-ta iti munu4-gu7-ta iti ezem-{d}szul-gi-sze3 7(disz) gin2";"at 13 shekel each  from month Malt feast  to month Festival of ulgi 7 shekels";"3 mana wool for Nin@@ months from month Harvest";"4.895645"
"270";"ku3-bi 1(disz) ma-na ki ur-{d}szul-pa-e3-ta 3(u) sze gur";"its silver 1 mana  from Urulpae  3 gur barley";"its silver 1 mana from dam-gar3 3 shekels of silver";"41.113362"
"271";"1(barig) 3(ban2) szu-esz18-dar 1(barig) 3(ban2) lu2-giri17-zal";"1 barig 3 ban2 uedar  1 barig 3 ban2 Lugirizal";"1 barig 3 ban2 Luzimu 1 barig 3 ban2 Akalla";"52.538198"
"272";"3(disz) x {d}x-x 4(disz) udu {d}nin-hur-sag";"3  for   4 sheep for Ninursag";"3 sheep via Bair month Mekigal Festival";"7.809850"
"273";"1(u) la2 1(disz) udu u4 2(u) 8(disz)-kam";"9 rams  28th day";"9 sheep 21st day of lamb from Abbasaga";"6.567275"
"274";"mu si-mu-ru-um{ki} lu-lu-bu u3 mu ur-bi2-lum{ki}";"year Simurum Lulubu  and the year Urbilum";"year Simurum and Lullubu for the 9th time were destroyed";"9.980099"
"275";"3(u) 8(asz) ziz2 gur 3(u) 3(asz) 4(ban2) gig gur";"38 gur emmer  33 gur 4 ban wheat";"38 gur 1 barig food of the worktroops";"11.044796"
"276";"mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"year uSuen the king erected greatstele for Enlil and Ninlil";"year uSuen the king of Ur for the house of ara in Umma erected";"19.674980"
"277";"siskur2 ga gu7-sze3 giri3 a-kal-la lu2-inim-ma";"offering for milkfeeding  via Akalla man of testimony";"for the offering of the siskur rituals via Atu left";"5.934203"
"278";"u4 3(disz)-kam ki na-lu5 iti masz-da3-gu7";"3rd day  from Nalu  month Gazelle feast";"on the 3rd day from Abbasaga did ulgiayamu take on";"15.619700"
"279";"GAN2 lu2-{d}szara2 ($ blank space $) 1(u) 4(disz) geme2 u4 1(disz)-sze3 a-sza3 gibil a-sza3 gu4-suhub2 u3 u2-du-lu2-saga";"land of Luara   14 workdays at the new field the Oxenboot and UduLusaga fields";"land of Luara zi@@ b2 ditch field work 6 workdays male laborers at 1 ee3 field area of the bala service service traveled from the bala service returned";"6.352047"
"280";"ki ... 2(u) 1(disz) erin2 u4 n-sze3";"from  21 labortroops for n days";"ki 21 labortroops for n days";"75.983569"
"281";"6(disz) udu 4(disz) u8 5(disz) ud5";"6 sheep 4 ewes 5 nanny goats";"6 sheep 4 goats subtotal 614 gur";"26.269099"
"282";"2(u) gurusz 5(ban2)-ta 4(u) 2(disz) gurusz 4(ban2)-ta";"2 male workers 5 ban2  5 sila3 each  42 male workers 4 ban2  4 sila3 each";"2 male workers 5 ban2 5 sila3 each 42 male workers 4 ban2 4 sila3 each at Guabba";"87.818798"
"283";"tir a-du10-ga-nigin i3-dab5 1(asz) GAN2 a-bu-du10";"the Aduganiginwoods took in charge  1 acworker field Abuab";"the wife of a man the wife of a man";"4.196115"
"284";"lugal-a-ni-sa6 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for Lugalanisa  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for Nabasa 3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"88.439465"
"285";"ur-{gesz}gigir-ke4 su-su-dam mu us2-sa si-ma-num2{ki} ba-hul";"by Urgigir  are to be repaid  year following Simanum was destroyed";"to Urgigir it is receive year after Simanum was destroyed";"16.807408"
"286";"sze-bi 3(u) 3(asz) 1(barig) gur a-sza3 a-ki-szah2";"its barley 33 gur 1 barig  field Akia";"its barley 33 gur 1 barig field Akia";"100.000000"
"287";"gi-ra-num2-sze3 ur-{d}li9-si4 maszkim 1(ban2) zi3 sig15";"for the wailing ceremony  UrLisa enforcer  1 ban2 groats";"for the wailing ceremony of Nanna are here";"30.509752"
"288";"guru7 a-pi4-sal4{ki}-sze3 sze zi-ga u3 sze mu-sza zi-ga";"to the silo of Apisal barley winnowed and muagrain winnowed";"and to the silo ... house with and left the fields";"14.991107"
"289";"1(disz) masz2-gal niga bu-du-ur2 lu2 ur-szu";"1 barleyfed largegoat  from  man of Uru";"1 barleyfed largegoat from man of Uru 1 large barleyfed goat Nagizu messenger from Ar";"40.016016"
"290";"a2-bi u4 4(u) 5(disz) 3(gesz2) 3(u) 6(disz) sar nig2-gul 1(u) 2(disz) sar-ta";"its labor 4u 5disz days  216 sar of pickaxing at 12 sar a day";"its labor 49 days 2 sar of pickaxing at 1 sar a day";"29.633404"
"291";"sa gu4 3(disz)-kam 1(disz) kun gu4";"tendon of 3 oxen  1 tail of ox";"tendon of 3 oxen 1 tails of oxen";"54.108227"
"292";"1(disz) udu u2 a tu5-a {d}nin-e11-e";"1 sheep grassfed cleansing of NinEe";"1 sheep grassfed cleansing of NinDaLagash";"75.983569"
"293";"lugal-nig2-lagar-e dub-sar dumu da-da";"Lugalniglagare  scribe  son of Dada";"Lugalniglagare scribe son of Dada";"100.000000"
"294";"pisan-dub-ba dub gid2-da na-ba-sa6 simug";"Basketoftablets  longtablets  Nabasa the smith";"Basketoftablets longtablets of the exchange agents";"17.965206"
"295";"dug-3(ban2)-bi 2(disz)-am3 2(barig) 1(ban2) 3(disz) 2/3(disz) sila3 i3-gesz";"its vessels of 3 ban2 2  2 barig 1 ban2 3 23 sila3 sesame oil";"its vessels 3 3 ban2 2 sila3 sesame oil 2 gur 3 barig 1 ban2 3 sila3 dates";"27.434065"
"296";"ki na-ra-am-i3-li2-ta mu-kux(DU) {d}szul-gi-mi-szar";"from Naramil  delivery  ulgimiar";"from Naramil did Urnigar receive";"21.364350"
"297";"3(ban2) geme2-lugal dumu na-na-a 1(ban2) 5(disz) lu2-{d}nin-ur4-ra dumu-ni";"3 ban2 Gemelugal child of Nanaa  1 ban2 5 sila3 LuNinura her child";"3 ban2 staff of Ninura 1 ban2 5 sila3 staff of Ninura";"24.107473"
"298";"2(disz) masz2-gal 1(disz) sila4 ga ba-usz2";"2 billy goats  1 suckling lamb  slaughtered";"2 AR 1 male lamb slaughtered the knee";"13.134549"
"299";"5(ban2) 8(disz) sila3 dabin u4 8(disz)-kam";"5 ban2 8 sila3 of dabinflour  8th day";"5 ban2 8 sila3 dabin flour";"36.409302"
"300";"mu gu-za ku3 {d}en-lil2-la2 ba-dim2";"year The silver chair of Enlil was fashioned";"year The silverchair of Enlil was fashioned";"42.383656"
"301";"e2-muhaldim-sze3 u4 4(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"for the kitchen  4th day  from Abbasagas account booked out";"for the kitchen monthly rations of the household manager of oxen";"13.950797"
"302";"giri3 ur-{d}ba-ba6 dub-sar iti ezem-an-na mu en eridu{ki} ba-hun";"via UrBaba the scribe  month Festival of An  year The enpriestess of Eridu was hired";"via UrBaba scribe month Festival of An year The highpriestess of Eridu was installed";"53.361298"
"303";"lugal an-ub-da limmu2-ba na-silim dumu ur-...";"king of the four corners Nasilim son of Ur";"king of the four corners Nasilim son of Ur";"100.000000"
"304";"lugal an-ub-da limmu2-ba puzur4-{d}li9-si4 dub-sar";"king of the four corners PuzurLisi scribe";"king of the four corners UrLisi scribe";"64.345888"
"305";"2(ban2) numun za3-hi-li 2(barig) 6(disz) sila3 ku-mul";"2 ban2 of cress seed  and 2 barig 6 sila3 kumul spice";"2 ban2 seed grain 2 gur 3 barig 6 sila3 gesztin";"17.423472"
"306";"tir gar-su4-da i3-dab5 1(asz) GAN2 lugal-da-ga";"the Garsudawoods took in charge  1 acworker field Lugaldaga";"of the elders of his city did Nalu accept";"4.767707"
"307";"1(disz) x x {d}suen 1(u) 4(disz) udu 4(disz) masz2 x x";"1  Suen  14 sheep 4 goats";"1 sheep 4 sheep with bound barley";"14.535768"
"308";"1(disz) masz2 ga u3-tu-da u4 3(u) la2 1(disz)-kam";"1 suckling kid  newborns  it is on the 29th day of the month";"1 suckling male kid on the seventh day he seized them in the house";"9.238430"
"309";"si gu4 2(disz)-kam mu-kux(DU) lugal-szu-nir-re unu3";"horn or 2 oxen  delivery  Lugalunire cowherd";"horn of 2 oxen delivery the cowherd";"27.776190"
"310";"x-lu2-x-x 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for   3 sila3 beer 2 sila3 ninda 2 bundles onions";"for 3 sila3 beer 2 sila3 bread 2 shekels onions";"55.552381"
"311";"a-sza3 GAN2-mah giri3 da-a-ga zar3 tab-ba szu ur3-ra";"at the field GANma  under seal of Daaga  sheaves piled up leveled";"at New Field and Priests Field foreman Basa";"3.349504"
"312";"5(disz) gurusz u4 2(disz)-sze3 umma{ki}-ta kam-sal4-la{ki}-sze3 ma2 gid2-da ma2 diri-ga";"5 male laborers for 2 days  from Umma to Kamsala barge punted barge floated";"5 male laborers for 2 days from Umma to royal waterway barge punted barge floated";"72.415773"
"313";"2(u) la2 3(disz) tug2 guz-za du";"2 less 3 garments guzzaf regular quality";"2 less 3 garments guzzaf regular quality one garment sof@@ t 4 garments of";"43.242271"
"314";"1(disz) kasz dida 6(disz) gin2 i3";"1 pot of dida beer 6 shekels of oil";"1 pot ca 1 liters of dida beer 5 sila3 1 sila3 ca 1 liter of highquality beer 1 ban2 1 ban2 ca 1 liters of bread 2 shekels 1 shekel ca 16 liter of oil and 2 shekels of alkali 3 fish and 3 bunches of onions";"4.549149"
"315";"1(gesz2) 5(u) 5(disz) geme2 u4 1(disz)-sze3 kab2-ku5 {d}nin-a-zu";"115 workdays at the reservoir of Ninazu";"115 workdays at the reservoir of Auda stationed under seal of Lugalinimgina";"41.722614"
"316";"ki lu2-kal-la-ta kiszib3 lu2-me-lam2 giri3 amar-szuba3";"from Lukalla  under seal of Lumelam  via Amaruba";"from arrumbani under seal of Lumelam via Amaruba";"70.710678"
"317";"dumu geme2-{d}li9-si4 3(disz) masz-tur 3(disz) geme2-{d}nin-mar{ki}";"daughter of GemeLisi  3 mana wool for Matur  and 3 for Geme2Ninmar";"daughter of GemeNarua 3 mana wool for Dugalalbi 3 mana wool for Ninsisa";"24.712443"
"318";"sza3-gal udu niga sa2-du11 ki ur-e2-mah-ta";"fodder of fattened sheep regular offering  from UrEma";"5 sheep grainfed for the regular offerings from Addaillat";"6.274655"
"319";"lugal an-ub-da limmu2-ba ba-ba-ra ... dumu lu2-{d}x-KA";"king of the four corners Babara  son of Lu";"king of the four corners KuNingal son of Kallamu";"51.334505"
"320";"4(gesz2) sar gi zex(SIG7)-a 2(u) sar-ta";"24 sar reeds uprooted at 2 sar a day";"24 sar reeds uprooted x sar grass and earth worked";"27.776190"
"321";"1(disz) gu4 ba-usz2 giri3 {d}na-ru2-a-e3 iti szu-numun";"1 ox slaughtered  via Naruae  month Sowing";"1 ox did present via Luara month Lisi";"13.134549"
"322";"szu-{d}inanna 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for Inanna  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for Puzri@@ Inanna 3 sila3 beer 2 sila3 bread 2 bundles onions 3 shekels oil 2 shekels alkaliplant";"66.543778"
"323";"mu dumu-munus lugal-sze3 lugal an-sza-... 1(szargal){gal} 1(szar'u) 1(szar2) 1(bur3) GAN2";"year The king of Anshan married the kings daughter ulgi 3 4261 bur3 field surface";"year The king of the four regions Ayakalla governor of Umma";"17.245419"
"324";"mur-gu4 5/6(disz)-bi 1(u) 6(asz) 3(barig) 4(ban2) 7(disz) sila3 5(disz) gin2 gur";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 5 shekels";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 5 shekels";"100.000000"
"325";"2(ban2) naga si-e3 kiszib3 ur-... 1(barig) naga si-e3 ku3-bi 1(u) 2(disz) sze";"2 ban2 of horned alkaliplant  under seal of Ur  1 barig horned alkaliplant their silver 12 grains";"2 ban2 of horned alkaliplant under seal of Lugal its silver 1 shekels";"43.480690"
"326";"2(u) 1(disz) udu-nita2 1(u) sila4 ga";"21 rams 1 suckling male lambs";"21 rams 1 suckling male lambs 13 nanny goats";"58.739491"
"327";"1(disz) gudu4 {d}mes-lam-ta-e3-a szunigin 3(gesz2) 8(disz) gurusz gub-ba";"1 gudupriest of Meslamtaea  Total 188 workers on hand";"1 the guduofficiant of Ninilduma total 32";"5.868925"
"328";"lu2-dingir-ra i3-dab5 iti ezem-me-ki-gal2";"Ludingira  accepted  month Festival of Mekigal";"Ludingira accepted month Festival of Mekigal";"100.000000"
"329";"mu hu-uh2-nu-ri{ki} ba-hul 4(disz)";"year unuri was destroyed  total 4";"year Huhnuri was destroyed total 44";"32.466792"
"330";"mu-kux(DU) {d}nanna-ki-ag2 szabra lugal-inim-gi-na sukkal maszkim";"delivery of Nannakiag chief household manager  Lugalinimgina messenger was enforcer";"delivery of ara of Kian 12th chief household administrator";"12.067008"
"331";"ur-nigar{gar} ka-guru7 1(disz) sila4 zi2-na-na 1(disz) {munus}asz2-gar3 nu-ur2-i3-li2 nu-banda3";"Urnigar silo manager  1 lamb Zinana  1 female kid Nril the captain";"Urnigar scribe 1 female kid grainfed the second";"14.166675"
"332";"sze-bi 1(u) 5(asz) 4(barig) gur a-sza3 du6-{d}ur3-bar-tab";"its barley 15 gur 4 barig  field HillockofUrbartab";"its barley 15 gur 4 barig field HillockofUrbartab";"100.000000"
"333";"6(disz) gurusz u4 5(disz)-sze3 zi3 ma2-a si-ga";"6 workmen for 5 days  flour loaded in the barge";"6 laborers for 5 workdays barge unloaded for 1 workday barge returned";"8.054496"
"334";"szu ba-ti giri3 ARAD2 ka-guru7 iti ezem-{d}szul-gi";"received  via ARAD the chief granary officer  month Festival of ulgi";"received via ARAD the seal of the governor";"25.124219"
"335";"1(u) 2(disz) u8 4(gesz2) 2(u) 1(disz) masz2";"12 ewes 261 buck goats";"12 ewes 4 billy goats { d } utu goats";"9.287529"
"336";"1(disz) udu gir-ru-um niga 2(disz) udu eme-gi-ra nita2";"1 kirrum sheep grainfed 2 emegi rams";"1 sheep grainfed 2 sheep grainfed following the ox";"19.070828"
"337";"geme2-{d}suen dam szul-gi lugal uri5{ki}-ma";"AmatSn  wife of ulgi  king of Ur";"Basketoftablets copies of inspections";"7.545384"
"338";"6(asz) 2(ban2) gur he2-dab5 {gesz}tukul-e dab5-ba";"6 gur 2 ban2 for the captives seized by the weapons";"6 gur 2 ban2 barley because of the 6 sila3 per day";"22.416934"
"339";"a-sza3 la2-tur lugal-ma2-gur8-re engar 1(bur3) 2(esze3) 1(iku) GAN2 1(u)-ta";"field Latur  Lugalmagure the plowman  1 bur3 2 ee3 1 iku surface area 1 each";"field Latur bur3 2 ee3 1 iku surface area at 1 each";"48.317053"
"340";"1(disz) udu la2-ia3 a-la-mu ($ blank space $) 1(u) 3(disz)";"1 sheep deficit of Alamu  total 13";"1 sheep deficit of Alamu total 13 sheep";"84.089642"
"341";"a. 1(disz) 1/2(disz) ninda la2 1(disz) szu-du3-a gid2";"1 12 ninda less 1 fist 13 cubit the length";"1 12 ninda 1 ninda 3 cubits";"17.112717"
"342";"sag-nig2-gur11-ra-kam sza3-bi-ta 4(u) 7(disz) gurusz u4 1(disz)-sze3";"are the debits therefrom  47 workdays male laborers";"are the debit therefrom 47 workdays male laborers";"59.460356"
"343";"5(ban2) 8(disz) sila3 zi3 gazx(KUM) sa2-du11 ku5-da";"5 ban2 8 sila3 pounded flour  cut out of regular offerings";"5 ban2 8 sila3 pounded flour";"43.459821"
"344";"a2-bi u4 3(u) 7(disz) 1/3(disz)-kam kiszib3 lu2-dingir-ra";"its labor 37 13 days  sealed tablet of Ludingira";"its labor 27 days under seal of Ludingira";"14.575161"
"345";"lugal an-ub-da limmu2-ba {d}szul-gi-sipa-kalam-ma ra2-gaba";"king of the four corners ulgisipakalama rider";"king of the four corners ulgi@@ sipa@@ kalama rider";"46.713798"
"346";"ki in-ta-e3-a-ta 5(disz) udu ki na-lu5-ta";"from Intaea  5 sheep from Nalu";"from Intaea 5 sheep goats from Abbasaga";"43.472087"
"347";"3(disz) ud5 niga 7(gesz2) 3(u) 1(disz) udu";"3 grainfed doe goats 451 sheep";"3 nanny goats grainfed total 1822 sheep";"9.287529"
"348";"4(bur3) 1(iku) 1/4(iku) GAN2 1(u)-ta sze-bi 4(u) 2(asz) 4(barig) gur";"4 bur3 1 14 iku surface area at 1 each  its barley 42 gur 4 barig";"4 bur3 1 14 iku surface area at 1 each its barley 4 gur";"75.550511"
"349";"lu2-kal-la dub-sar dumu ur-nigar{gar} szusz3";"Lukalla  scribe  son of Urnigar cattle manager";"Lukalla scribe son of UrEe cattle manager";"48.892302"
"350";"na-sa6 i3-dab5 iti ezem-{d}nin-a-zu mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"Nasa accepted  month Festival of Ninazu  year Simurum and Lulubu for the 9th time were destroyed";"Nasa accepted month Festival of Ninazu year Simurum and Lullubu for the 9th time were destroyed";"81.535510"
"351";"pisan-dub-ba dab5-ba udu gukkal-me mu ha-ar-szi{ki} ba-hul-ta";"Basketoftablets  seized fattailed sheep  from the year Hari was destroyed";"Basketoftablets inspections of herding assistants harbor workers month ubi ces year following Hari and Kima were destroyed ulgi 48";"2.862999"
"352";"ki-su7 du6-gub3-temen-na-ta iti diri mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"from the threshing floor Dugubtemena  month Extra  year uSuen the king Greatstele erected";"from the threshing floor of Ninnudu to Eamara straw carried Sealed tablet of Atu chief cattle administrator";"14.317123"
"353";"4(barig) 3(ban2) 2(disz) sila3 lu2-gi-na 1(u) 3(asz) 5(ban2) sze gur lugal";"4 barig 3 ban2 2 sila3 Lugina  13 gur 5 ban2 barley royal measure";"4 barig 3 ban2 2 sila3 Lugina one Ursaga";"41.653324"
"354";"8(asz) gur szuku ha-ba-lu5 ugula e2-gal-e-si";"8 gur prebend of Habalu  foreman Egalesi";"8 gur 1 barig 3 ban2 barley in the field of the shepherds";"6.837203"
"355";"a2 u4-du8-a geme2 ba-usz2-a sag-nig2-gur11-ra-kam sza3-bi-ta";"labor of the free days of the deceased female laborer  It is the debit  Therefrom";"labor of the free days of the deceased female laborers";"53.381475"
"356";"ur-e2-mah engar 1(u) 5(asz) gur ur-{d}szul-pa-e3";"Urema the plowman  15 gur Urulpae";"ur-e2-mah engar x-x-x for harrowing the plot plot manager";"4.767707"
"357";"szu-gid2 iti u4 2(u) 1(disz) ba-zal";"for exstispicy  of the month the 21st day passed";"ugid offerings for the kitchen 21st day";"11.737850"
"358";"{d}utu-ma-an-szum2 5(disz) sila3 kasz 5(disz) sila3 ninda 2(disz) sa szum2";"for Utumanum  5 sila3 beer 5 sila3 bread 2 bundles onions";"for Nabasa 5 sila3 beer 5 sila3 bread 2 bundles onions";"80.705573"
"359";"1(bur3) GAN2 1(u) 2(disz)-ta sze-bi 1(u) gur";"1 bur3 surface area at 12 each  its barley 1 gur";"1 bur3 surface area at 12 each its barley 1 gur";"100.000000"
"360";"4(disz) erin2 2(ban2)-ta u4 2(u)-sze3 sze-bi 1(u) 3(barig) 2(ban2) gur";"4 labortroops at 2 ban2 each for 2 days its barley 1 gur 3 barig 2 ban2";"4 labortroops at 2 ban2 each for 2 days its barley 3 gur 3 barig 2 ban2";"82.824775"
"361";"2(gesz2) 1(u) 4(asz) gur ku3-bi 2(disz) 1/2(disz) ma-na 7(disz) 1/2(disz) gin2";"134 gur  its silver 2 12 mana 7 12 shekels";"86 gur 3 barig 5 ban 4 sila emmer together with sila";"3.386499"
"362";"1(disz) ur-sukkal dumu-ni tir zabala3{ki} i3-dab5";"1 diworker Ursukkal his son  the Zabalawoods took in charge";"1 Ursukkal from the frontier in bala 1 ox regular offering";"5.300157"
"363";"1(disz) ur-{d}szul-pa-e3 szu ba-ti-esz2 iti bara2-za3-gar";"and 1 UrSulpae  receive  month barazagar";"1 Urulpae did return and 1 shekel did Duga";"9.535414"
"364";"1(disz) az u4 1(u) 4(disz)-kam ki ab-ba-sa6-ga-ta";"1 bear  14th day  from Abbasaga";"1 bear cub from Abbasaga did passed";"18.575058"
"365";"3(u) sze gur a2-bi 1(gesz'u) 5(gesz2) u4 1(disz)-sze3";"3 gur barley  the labor 9 workdays";"3 gur barley barley the undertaker";"30.414436"
"366";"1(u) 9(disz) gin2 ku3-babbar im 5(disz)-kam";"19 shekels silver 5th tablet";"19 shekels of silver labor of the female workers to Girsu";"8.295194"
"367";"mu us2-sa an-sza-an{ki} ba-hul mu {d}nanna kar-zi-da a-ra2 2(disz)";"year following Ansan was destoyed  year Nanna in Karzida for the 2nd time";"year following Anan was destroyed year Nanna of Karzida a 2nd time into the house was brought year The wall of the land was built";"5.774216"
"368";"1(gesz2) 4(u) 8(disz) gurusz u4 1(disz)-sze3";"18 workdays male laborers";"18 laborer workdays";"32.372956"
"369";"1/2(disz) {gesz}guzza-ni an-za-gar3 ur-{d}dumu-zi-da 1/2(disz) lugal-ku3-zu";"12 workman Guzzani  at the tower of UrDumuzida  12 workman Lugalkuzu";"12 workman porter UrDumuzi son of ARAD2x from ARAD2 foreman";"8.403704"
"370";"sze-bi 1(u) gur a-sza3 du6-{d}ur3-bar-tab 2(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"its barley 1 gur  field HillockofUrbartab  2 ee3 5 12 iku surface area at 1 each";"its barley 1 gur field HillockofUrbartab 2 bur3 5 iku field area each";"41.811174"
"371";"erin2 bala-gub-ba kiszib3 ur-{d}nansze dumu e2-ab-sza3-ga";"for the worktroops performing the corve duty on the sealed tablet of UrNane son of Eabaga";"and the worktroops performing the corve duty under seal of Atu the superintendent";"32.468273"
"372";"da-a-ni 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for Dayyn  2 ban2 beer 2 ban2 bread 2 bundles onions";"for 1 ban2 beer 2 ban2 bread 2 bundles onions";"70.807355"
"373";"6(gesz2) 1(u) sa gi-zi gu-nigin2-ba 5(disz) sa-ta";"37 bundles fodderreed  their bales at 5 bundles each";"6 bundles of fodder reed in each bale 5 bundles";"9.980099"
"374";"sza3-bi-ta 1(disz) ma-na ku3-babbar kiszib3 lu2-kal-la ki ur-sila-luh mu-kux(DU)";"therefrom  1 mina silver  under seal of Lukalla delivered from Ursilaluh";"therefrom 1 mina under seal of Kuda the superintendent month Festival of Dumuzi";"19.338531"
"375";"e2 {d}szu-{d}suen na-ba-sa6 e2-kas4 an-za-gar3";"house of uSuen  Nabasa  waystation of the tower";"house of uSuen Lugalunirre Lugalunirre";"21.822691"
"376";"1(disz) ... {d}nin-hur-sag 1(disz) ... {d}nusku";"1  for Ninursag  1  for Nusku";"1 for Ninursag 1 for Nusku 1 for Ninurta";"58.739491"
"377";"lugal an-ub-da limmu2-ba da-x-x-za-ti-da dub-sar";"king of the four corners Dazitida scribe";"king of the four corners scribe scribe";"64.345888"
"378";"1(disz) gu4 1(u) 6(disz) udu";"total 1 ox 16 small cattle";"1 ox 16 sheep";"36.064529"
"379";"pisan-dub-ba udu gukkal gub-ba zu2-si-ka ku4-ra";"Basketoftablets  sheep fattailed sheep stationed  of ivory sent in";"Basketoftablets sheep fattailed sheep stationed Abisimti";"46.086364"
"380";"1(disz) masz2-gal 1(disz) masz2 {d}szul-gi-ha-ma-ti 1(disz) x ...-gal2";"1 fullgrown male goat 1 male goat  ulgiamati  1";"1 buck 1 buck barleyfed for the 1 buck barleyfed for the 1 buck barleyfed for the";"3.009804"
"381";"2(disz) masz2 szu-gid2 e2 muhaldim-sze3 1(disz) dusu2-munus ba-usz2 mu ur-ra-sze3";"2 goats as provisions for the kitchen  1 female equid slaughtered for the dogs";"2 jenny 32 sheep 23 ewes";"2.139538"
"382";"a2-bi 2(disz) gin2-ta ur-{d}da-mu ugula su-su-dam";"the labor 2 shekels  to UrDamu  the foreman to be replaced";"its labor 2 shekels to Luuszgina returned to him";"25.271149"
"383";"2(ban2) zi3 gu2-gal ku3-bi 2(u) 4(disz) sze";"2 ban2 of chickpea flour  its silver 24 grains";"2 ban2 of raisins its silver 24 grains";"44.124845"
"384";"ama ki-ag2-ga2-ni ARAD2-da-ni-ir in-na-ba";"his Suens beloved mother his servant he gifted this seal";"his beloved mother his servant this seal presented";"33.277146"
"385";"2(disz) kusz szu-dulx(|URxA|) amar 2(disz) ad7 gu4";"2 hides of calves yokes  2 carcasses of oxen";"2 hides of calves yokes 2 hides of calves";"61.047358"
"386";"e2-kiszib3-ba a2-ti-da-za3-gu2-la2 3(u) 3(asz) gu2 1(u) 4(disz) 5/6(disz) ma-na siki";"the warehouse AtiDazagula  33 talents 14 56 mana wool";"house of labor of Lulzi 3 mana wool for Ninmagure and 1 12 for Namninani her child";"4.573914"
"387";"e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir";"house of weavers of the palace and house of weavers of the priestess";"house of weavers workshop house";"8.626776"
"388";"1(esze3) GAN2 gesz-ur3-ra 1(gesz2) gurusz al 5(disz) sar-ta";"1 ee3 land for harrowing  6 workers each hoeing 5 sar";"1 ee3 land for harrowing 6 workers each hoeing 5 sar";"100.000000"
"389";"i3-dab5 iti szu-esz5-sza mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"receive  month uea   year AmarSuen the king Urbilum destroyed";"accepted month uea year AmarSuen the king destroyed Urbilum";"63.119691"
"390";"sza3 bala-a mu a-ra2 2(disz)-kam sza-asz-szu2-ru-um ba-hul";"part of the bala  year A 2nd time arum was destroyed";"in bala year For the 2nd time arum was destroyed";"42.268392"
"391";"6(asz) 1(ban2) gazi gur ba-ri2-ga 2(ban2) im-tur";"6 gur 1 ban2 sumac  the barig reduced by 2 ban2";"6 gur 1 ban2 1 sila3 sesame oil";"23.761019"
"392";"1(iku) 1/4(iku) GAN2 2(asz) lu2-du10-ga 1(esze3) GAN2 4(barig) igi-husz";"1 14 iku field area 2 gur Luduga  1 ee3 field area 4 barig Igihu";"1 bur3 14 iku field area 2 barig 3 ban2 Urlimu";"26.528993"
"393";"4(bur3) 2(esze3) 5(iku) GAN2 1(u)-ta sze-bi 1(gesz2) 9(asz) gur";"4 bur3 2 ee3 5 iku surface area at 1 each  its barley 69 gur";"4 bur3 2 ee3 5 iku surface area 1 each its barley 1 gur";"66.468179"
"394";"sza3 gir2-su{ki} i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"in Girsu  are here  year The chair of Enlil was fashioned";"in Girsu are here year The chair of Enlil was fashioned";"100.000000"
"395";"an-na-hi-li-bi kuruszda dumu {d}utu-ge6";"Anailibi  son of Utuge";"and cooks foreman Insasa 1 Urgigir the smith";"2.761199"
