"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"250";"lugal an-ub-da limmu2-ba i3-li2-mi-di3 sal-hu-ba";"king of the four corners Ilmidi s";"king of the four corners Ki@@ il cupbearer";"51.697315"
"251";"giri3 lugal-inim-gi-na ur-{d}isztaran unu3 1(disz) kusz szu-dulx(|URxA|) gu4";"via Lugalinimgina  UrItaran cowherd  1 hide of ox yoke";"via Lugalinimgina and ARADmu overseer of the messengers ff the month 14 days have passed";"5.816635"
"252";"nig2-ka9-ak ka-la2-a ulu3-di dumu ha-ba-an-zi-zi mu us2-sa e2 puzur4-isz-{d}da-gan ba-du3";"account of KAlaa  Uludi son of abanzizi  year after The house PuzrisDagan was erected";"thesesons of Enegir and sons of Ur thesesons of Enegir and sons of Ur";"3.377156"
"253";"giri3-se3-ga e2-usz-bar-me 2(disz) lu2 azlag2 ...";"They are personnel of the house of the weavers  2 fullers";"the personnel of the plowoxen year AmarSuen is king";"15.270725"
"254";"nigin-ba 2(u) 6(disz) masz-da3 nigin-ba 5(disz) az";"grand total 26 gazelles  grand total 5 bears";"grand total 25 gur 1 barig 1 ban2 2 sila3 barley from above in Umma transported";"4.891188"
"255";"pisan-dub-ba sze gesz-e3-a GAN2-gu4 apin-la2 u3 nig2-ka9-ak";"Basketoftablets  barley threshed of the oxenfields plough maintenance and accounts";"Basketoftablets threshed barley are here";"5.171845"
"256";"sze-bi 1(gesz2) 3(u) 7(asz) 2(barig) gur";"its barley 97 gur 2 barig";"its barley 61 gur 1 barig field Latur Ur@@ ema the plowman";"8.054496"
"257";"si-i3-tum nig2-ka9-ak-a hu-bi2-dam dam-gar3 in-da-gal2";"remainder of the account  against ubidam the trade agent  exists";"sla@@ yer of rivals The one who the order of Enlil";"4.456883"
"258";"szunigin 1(disz) {ansze}kunga2-nita2 gesz mu-kux(DU) {d}szara2";"total 1 male mule for the yoke  delivery for ara";"total 1 male mule for the yoke delivery for ara month Sowing";"80.705573"
"259";"kiszib3 ur-{d}nun-gal 4(gesz2) 3(u) 5(asz) 9(disz) sila3 gur";"under seal of UrNungal  275 gur 9 sila3";"under seal of UrNungal 275 gur 9 sila3 under seal of Lugalkuzu the messenger";"51.424016"
"260";"1(disz) tug2 bar-dul5 saga 3(disz) tug2 bar-dul5 gu2-tar";"1 garment outercover good quality  3 units of outercover";"1 textile for Kilula 3 mana wool for Irinieku";"5.669791"
"261";"($ blank space $) 4(disz) u4 2(u)-kam";"subtotal 4  2th day";"total 4 ban 6 sila fine peaflour total 4 ban2 3 sila3 fine beer";"2.839839"
"262";"szunigin 1(u) 6(asz) 4(barig) x x x x gur";"total 16  gur 4 barig";"together 65 gur 3 barig 9 sila3 1 56 shekels barley";"4.456883"
"263";"ARAD2 ka-guru7 mu us2-sa e2 puzur4-da-gan ba-du3";"of ARAD the silo manager  year following The house of PuzriDagan was built";"servant of I@@ iiliu son of servant of Sniddinam";"3.635359"
"264";"kun-zi-da dub-la2-{d}utu gub-ba 2(u) gurusz u4 1(disz)-sze3";"at the reservoir of Dublautu stationed  2 male laborer workdays";"the 26th day from Dugas account booked out via UrBaba the scribe";"3.386499"
"265";"1(disz) udu niga {d}nun-x x ki USZ sagi-ta";"1 sheep grainfed for Nun from USZ the cupbearer";"1 sheep barleyfed for Ningal in the large sheepfold";"11.339582"
"266";"5(gesz2) gurusz u4 1(disz)-sze3 zar3 tab-ba ki-su7 gub-ba";"3 male laborer workdays  sheaves piled up at the threshing floor stationed";"15 workdays male laborers stationed in the po@@ tt@@ ery factory Sealed tablet of Inimara";"3.716499"
"267";"u4 7(disz)-kam ki ur-mes-ta iti pa4-u2-e";"on the 7th day from Urmes month Paue";"27th day slaughtered with Balli month Bigfestival";"6.770186"
"268";"ki ur-{d}nin-tu-ta kiszib3 lu2-{d}nin-szubur mu sza-asz-szu2-ru-um{ki} a-ra2 2(disz)-kam ba-hul";"from Urnintu  sealed tablet of LuNinubur  Year arum was destroyed for the second time";"from the 8th day having passed for five days brought into the palace";"3.764426"
"269";"igi-3(disz)-gal2-ta iti munu4-gu7-ta iti ezem-{d}szul-gi-sze3 7(disz) gin2";"at 13 shekel each  from month Malt feast  to month Festival of ulgi 7 shekels";"She smites their legslap She says to them Do not take anything everything that is here is mine And you";"1.914603"
"270";"ku3-bi 1(disz) ma-na ki ur-{d}szul-pa-e3-ta 3(u) sze gur";"its silver 1 mana  from Urulpae  3 gur barley";"its silver 1 mana barley of the lard Together 3 13 mana 1 13 shekels 16 grains of silver";"14.025775"
"271";"1(barig) 3(ban2) szu-esz18-dar 1(barig) 3(ban2) lu2-giri17-zal";"1 barig 3 ban2 uedar  1 barig 3 ban2 Lugirizal";"1 barig 3 ban2 barley ration royal measure Urnigar 1 barig 3 ban2 He@@ bu@@ e";"30.620491"
"272";"3(disz) x {d}x-x 4(disz) udu {d}nin-hur-sag";"3  for   4 sheep for Ninursag";"3 sheep and 3 sila3 of ghee as regular offerings";"4.990050"
"273";"1(u) la2 1(disz) udu u4 2(u) 8(disz)-kam";"9 rams  28th day";"1 talent for the cantors 1 talent peaflour for the officerofsixty 1 12 talents peaflour for KUge of the offering table";"0.908042"
"274";"mu si-mu-ru-um{ki} lu-lu-bu u3 mu ur-bi2-lum{ki}";"year Simurum Lulubu  and the year Urbilum";"year Simurum was destroyed";"15.090768"
"275";"3(u) 8(asz) ziz2 gur 3(u) 3(asz) 4(ban2) gig gur";"38 gur emmer  33 gur 4 ban wheat";"38 gur 1 barig food of the worktroops total 4 gur barley";"8.054496"
"276";"mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"year uSuen the king erected greatstele for Enlil and Ninlil";"year uSuen the king had Greatbarge for Enlil and Ninlil fashioned";"46.924701"
"277";"siskur2 ga gu7-sze3 giri3 a-kal-la lu2-inim-ma";"offering for milkfeeding  via Akalla man of testimony";"offering wort fine beer 1 ban2 bread";"5.693025"
"278";"u4 3(disz)-kam ki na-lu5 iti masz-da3-gu7";"3rd day  from Nalu  month Gazelle feast";"3rd day from Abbasaga did Intaea";"25.575391"
"279";"GAN2 lu2-{d}szara2 ($ blank space $) 1(u) 4(disz) geme2 u4 1(disz)-sze3 a-sza3 gibil a-sza3 gu4-suhub2 u3 u2-du-lu2-saga";"land of Luara   14 workdays at the new field the Oxenboot and UduLusaga fields";"Silasig the plowman 1 bur3 2 ee3 12 iku surface area at 1 less 1 each";"2.908318"
"280";"ki ... 2(u) 1(disz) erin2 u4 n-sze3";"from  21 labortroops for n days";"from the bala returned total 36 booked out";"5.522398"
"281";"6(disz) udu 4(disz) u8 5(disz) ud5";"6 sheep 4 ewes 5 nanny goats";"6 sheep grainfed 56 sila3 barley each 12 sila3 fine bran each 12 sila3 regular bran each";"4.573914"
"282";"2(u) gurusz 5(ban2)-ta 4(u) 2(disz) gurusz 4(ban2)-ta";"2 male workers 5 ban2  5 sila3 each  42 male workers 4 ban2  4 sila3 each";"2 male workers 5 ban2 5 sila3 each 42 male workers 4 ban2 4 sila3 each at Guabba";"87.818798"
"283";"tir a-du10-ga-nigin i3-dab5 1(asz) GAN2 a-bu-du10";"the Aduganiginwoods took in charge  1 acworker field Abuab";"the MidstofNintinawoods took in charge 1 acworker field akusig";"61.047358"
"284";"lugal-a-ni-sa6 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for Lugalanisa  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for Gabakara I 8 from the facility of the Gabae plaited onto a barge convoy";"2.299922"
"285";"ur-{gesz}gigir-ke4 su-su-dam mu us2-sa si-ma-num2{ki} ba-hul";"by Urgigir  are to be repaid  year following Simanum was destroyed";"for the dogs Dan@@ ulgi received 15 sheep";"1.897742"
"286";"sze-bi 3(u) 3(asz) 1(barig) gur a-sza3 a-ki-szah2";"its barley 33 gur 1 barig  field Akia";"its barley 33 gur 1 barig field Agetin bordering Prince";"63.894310"
"287";"gi-ra-num2-sze3 ur-{d}li9-si4 maszkim 1(ban2) zi3 sig15";"for the wailing ceremony  UrLisa enforcer  1 ban2 groats";"for DIil 5 sila3 beer 5 sila3 bread 5 shekels onions";"3.747777"
"288";"guru7 a-pi4-sal4{ki}-sze3 sze zi-ga u3 sze mu-sza zi-ga";"to the silo of Apisal barley winnowed and muagrain winnowed";"seized grain from the field Babatursu via LugalNigine";"4.300848"
"289";"1(disz) masz2-gal niga bu-du-ur2 lu2 ur-szu";"1 barleyfed largegoat  from  man of Uru";"1 barleyfed sheep a milkfed lamb";"13.741273"
"290";"a2-bi u4 4(u) 5(disz) 3(gesz2) 3(u) 6(disz) sar nig2-gul 1(u) 2(disz) sar-ta";"its labor 4u 5disz days  216 sar of pickaxing at 12 sar a day";"its labor 4 workdays 22 12 sar hoed at 3 12 sar per day its labor 63 workdays";"6.986768"
"291";"sa gu4 3(disz)-kam 1(disz) kun gu4";"tendon of 3 oxen  1 tail of ox";"tendon of 3 oxen 2 tails of oxen";"36.555522"
"292";"1(disz) udu u2 a tu5-a {d}nin-e11-e";"1 sheep grassfed cleansing of NinEe";"1 sheep grassfed cleansing of NinDaLagash";"75.983569"
"293";"lugal-nig2-lagar-e dub-sar dumu da-da";"Lugalniglagare  scribe  son of Dada";"Lugalniglagare scribe son of UrHaya";"66.874030"
"294";"pisan-dub-ba dub gid2-da na-ba-sa6 simug";"Basketoftablets  longtablets  Nabasa the smith";"Basketoftablets longtablets fresh barley";"24.880469"
"295";"dug-3(ban2)-bi 2(disz)-am3 2(barig) 1(ban2) 3(disz) 2/3(disz) sila3 i3-gesz";"its vessels of 3 ban2 2  2 barig 1 ban2 3 23 sila3 sesame oil";"are 3 ban2 I will be 2 ban2 the butter oil and cheese for the female laborers";"5.751392"
"296";"ki na-ra-am-i3-li2-ta mu-kux(DU) {d}szul-gi-mi-szar";"from Naramil  delivery  ulgimiar";"from UrNI Urnigar has received";"10.682175"
"297";"3(ban2) geme2-lugal dumu na-na-a 1(ban2) 5(disz) lu2-{d}nin-ur4-ra dumu-ni";"3 ban2 Gemelugal child of Nanaa  1 ban2 5 sila3 LuNinura her child";"3 ban2 under seal of Bazige from Lubimu 3 ban2 food of the worktroops";"6.754313"
"298";"2(disz) masz2-gal 1(disz) sila4 ga ba-usz2";"2 billy goats  1 suckling lamb  slaughtered";"2 bucks 1 lamb of Nigarkidu n sheep barleyfed 1 lamb";"4.932352"
"299";"5(ban2) 8(disz) sila3 dabin u4 8(disz)-kam";"5 ban2 8 sila3 of dabinflour  8th day";"5 ban2 8 sila3 pounded flour cut out of regular offerings bala of Erragar";"18.798318"
"300";"mu gu-za ku3 {d}en-lil2-la2 ba-dim2";"year The silver chair of Enlil was fashioned";"year The throne of Enlil was fashioned total 2";"35.494811"
"301";"e2-muhaldim-sze3 u4 4(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"for the kitchen  4th day  from Abbasagas account booked out";"13th day out of Intaeas account booked";"10.175282"
"302";"giri3 ur-{d}ba-ba6 dub-sar iti ezem-an-na mu en eridu{ki} ba-hun";"via UrBaba the scribe  month Festival of An  year The enpriestess of Eridu was hired";"via Saaga royal messenger when the sealed document of Grandchancellor from the city to the city they carried booked out";"2.519759"
"303";"lugal an-ub-da limmu2-ba na-silim dumu ur-...";"king of the four corners Nasilim son of Ur";"king of the four corners Nasilim son of Ur";"100.000000"
"304";"lugal an-ub-da limmu2-ba puzur4-{d}li9-si4 dub-sar";"king of the four corners PuzurLisi scribe";"king of the four corners KuNingal son of Kallamu";"44.632361"
"305";"2(ban2) numun za3-hi-li 2(barig) 6(disz) sila3 ku-mul";"2 ban2 of cress seed  and 2 barig 6 sila3 kumul spice";"2 ban2 of raisins its silver 6 grains";"13.398014"
"306";"tir gar-su4-da i3-dab5 1(asz) GAN2 lugal-da-ga";"the Garsudawoods took in charge  1 acworker field Lugaldaga";"the big ones I shall send back from old age the big ones I shall send back from old age To those who did not return and spread out the days will not be long";"1.055972"
"307";"1(disz) x x {d}suen 1(u) 4(disz) udu 4(disz) masz2 x x";"1  Suen  14 sheep 4 goats";"1 fine fine flour from the month uea 5 female laborer days from Umma marked you who had been plucked";"1.914603"
"308";"1(disz) masz2 ga u3-tu-da u4 3(u) la2 1(disz)-kam";"1 suckling kid  newborns  it is on the 29th day of the month";"1 suckling lamb slaughtered the 8th day";"6.628576"
"309";"si gu4 2(disz)-kam mu-kux(DU) lugal-szu-nir-re unu3";"horn or 2 oxen  delivery  Lugalunire cowherd";"horn of 2 oxen delivery 3 carcasses of oxen fed to weaving female laborers";"11.359355"
"310";"x-lu2-x-x 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for   3 sila3 beer 2 sila3 ninda 2 bundles onions";"for Lu 5 sila3 beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"6.256118"
"311";"a-sza3 GAN2-mah giri3 da-a-ga zar3 tab-ba szu ur3-ra";"at the field GANma  under seal of Daaga  sheaves piled up leveled";"field irrigation work performed in the field aragugal Two sealed tablets of Agugu";"6.837203"
"312";"5(disz) gurusz u4 2(disz)-sze3 umma{ki}-ta kam-sal4-la{ki}-sze3 ma2 gid2-da ma2 diri-ga";"5 male laborers for 2 days  from Umma to Kamsala barge punted barge floated";"5 male laborer workdays from the threshing floor of Agu";"6.225617"
"313";"2(u) la2 3(disz) tug2 guz-za du";"2 less 3 garments guzzaf regular quality";"2 talents total 13 12 talents reeds";"6.567275"
"314";"1(disz) kasz dida 6(disz) gin2 i3";"1 pot of dida beer 6 shekels of oil";"1 beer loaf per ban2 1 baked";"5.868925"
"315";"1(gesz2) 5(u) 5(disz) geme2 u4 1(disz)-sze3 kab2-ku5 {d}nin-a-zu";"115 workdays at the reservoir of Ninazu";"1 workdays barge punted for 5 workdays barge unloaded";"4.767707"
"316";"ki lu2-kal-la-ta kiszib3 lu2-me-lam2 giri3 amar-szuba3";"from Lukalla  under seal of Lumelam  via Amaruba";"from Irisagrig to the orchard Luukina";"5.815868"
"317";"dumu geme2-{d}li9-si4 3(disz) masz-tur 3(disz) geme2-{d}nin-mar{ki}";"daughter of GemeLisi  3 mana wool for Matur  and 3 for Geme2Ninmar";"daughter of Bazizi 3 mana wool for Kubi and 3 for Geme2turnie her daughter";"28.656122"
"318";"sza3-gal udu niga sa2-du11 ki ur-e2-mah-ta";"fodder of fattened sheep regular offering  from UrEma";"fodder for sheep sheep for the artisans from Lukalla";"6.274655"
"319";"lugal an-ub-da limmu2-ba ba-ba-ra ... dumu lu2-{d}x-KA";"king of the four corners Babara  son of Lu";"king of the four corners Ki@@ il cupbearer was enforcer subtotal 5";"31.702331"
"320";"4(gesz2) sar gi zex(SIG7)-a 2(u) sar-ta";"24 sar reeds uprooted at 2 sar a day";"4 reeds Saga@@ ya@@ da 9 reeds Pabil@@ ga";"4.767707"
"321";"1(disz) gu4 ba-usz2 giri3 {d}na-ru2-a-e3 iti szu-numun";"1 ox slaughtered  via Naruae  month Sowing";"1 ox slaughtered from Taiatal booked out";"24.446151"
"322";"szu-{d}inanna 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for Inanna  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for to the frontier 1 jug wort 3 sila3 beer 1 ban2 bread 2 shekels oil 2 shekels alkaliplant";"27.447938"
"323";"mu dumu-munus lugal-sze3 lugal an-sza-... 1(szargal){gal} 1(szar'u) 1(szar2) 1(bur3) GAN2";"year The king of Anshan married the kings daughter ulgi 3 4261 bur3 field surface";"the estate 17 days they are his sons in the royal offerings";"2.637408"
"324";"mur-gu4 5/6(disz)-bi 1(u) 6(asz) 3(barig) 4(ban2) 7(disz) sila3 5(disz) gin2 gur";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 5 shekels";"their fodder at 56 that of seed grain 21 gur 1 barig 2 ban2 3 23 sila3 56 shekel";"41.389665"
"325";"2(ban2) naga si-e3 kiszib3 ur-... 1(barig) naga si-e3 ku3-bi 1(u) 2(disz) sze";"2 ban2 of horned alkaliplant  under seal of Ur  1 barig horned alkaliplant their silver 12 grains";"2 ban2 food offerings under seal of UrEnunna 5 gur of seed grain 1 barig 5 ban2 from roasted barley";"10.830631"
"326";"2(u) 1(disz) udu-nita2 1(u) sila4 ga";"21 rams 1 suckling male lambs";"21 rams 1 suckling male lambs 13 nanny goats 1 billy goat";"41.722614"
"327";"1(disz) gudu4 {d}mes-lam-ta-e3-a szunigin 3(gesz2) 8(disz) gurusz gub-ba";"1 gudupriest of Meslamtaea  Total 188 workers on hand";"1 the guduofficiant of Ee 1 UrEnunna 2 Nimgir@@ dine";"4.990050"
"328";"lu2-dingir-ra i3-dab5 iti ezem-me-ki-gal2";"Ludingira  accepted  month Festival of Mekigal";"Ludingira accepted month Pigletfeast";"36.064529"
"329";"mu hu-uh2-nu-ri{ki} ba-hul 4(disz)";"year unuri was destroyed  total 4";"year unuri was destroyed total 3 sheep";"61.478815"
"330";"mu-kux(DU) {d}nanna-ki-ag2 szabra lugal-inim-gi-na sukkal maszkim";"delivery of Nannakiag chief household manager  Lugalinimgina messenger was enforcer";"delivery of the governor of Nippur Matur cupbearer was enforcer subtotal 2";"9.578464"
"331";"ur-nigar{gar} ka-guru7 1(disz) sila4 zi2-na-na 1(disz) {munus}asz2-gar3 nu-ur2-i3-li2 nu-banda3";"Urnigar silo manager  1 lamb Zinana  1 female kid Nril the captain";"1 lambs 17 male goats ugid for the kitchen 19th day";"4.069583"
"332";"sze-bi 1(u) 5(asz) 4(barig) gur a-sza3 du6-{d}ur3-bar-tab";"its barley 15 gur 4 barig  field HillockofUrbartab";"its barley 15 gur 4 barig field HillockofUrbartab 25 gur 1 barig of barley each";"47.587331"
"333";"6(disz) gurusz u4 5(disz)-sze3 zi3 ma2-a si-ga";"6 workmen for 5 days  flour loaded in the barge";"6 workdays male laborers under seal of Urmes";"4.300848"
"334";"szu ba-ti giri3 ARAD2 ka-guru7 iti ezem-{d}szul-gi";"received  via ARAD the chief granary officer  month Festival of ulgi";"receive via from Nabasa Total 88565 female laborer days";"3.817681"
"335";"1(u) 2(disz) u8 4(gesz2) 2(u) 1(disz) masz2";"12 ewes 261 buck goats";"12 ewes 4 billy goats slaughtered because of the dogs dogs";"8.295194"
"336";"1(disz) udu gir-ru-um niga 2(disz) udu eme-gi-ra nita2";"1 kirrum sheep grainfed 2 emegi rams";"1 grassfed rams from arrumbani the captain 72 grassfed rams";"4.990050"
"337";"geme2-{d}suen dam szul-gi lugal uri5{ki}-ma";"AmatSn  wife of ulgi  king of Ur";"and 3 for Gemee@@ ka@@ re and 1 12 for Ninmueigimu being her children";"1.419919"
"338";"6(asz) 2(ban2) gur he2-dab5 {gesz}tukul-e dab5-ba";"6 gur 2 ban2 for the captives seized by the weapons";"6 gur 2 barig barley royal measure deficit repaid";"14.211011"
"339";"a-sza3 la2-tur lugal-ma2-gur8-re engar 1(bur3) 2(esze3) 1(iku) GAN2 1(u)-ta";"field Latur  Lugalmagure the plowman  1 bur3 2 ee3 1 iku surface area 1 each";"field Latur foreman Urgigir the chief household manager are here";"5.633171"
"340";"1(disz) udu la2-ia3 a-la-mu ($ blank space $) 1(u) 3(disz)";"1 sheep deficit of Alamu  total 13";"1 sheep the responsible gardener NimgirKAgina orchard of Amarsunzida";"10.552670"
"341";"a. 1(disz) 1/2(disz) ninda la2 1(disz) szu-du3-a gid2";"1 12 ninda less 1 fist 13 cubit the length";"a of nir2 stones and a sundisc ornament of red gold whose weight was onehalf mina";"1.222797"
"342";"sag-nig2-gur11-ra-kam sza3-bi-ta 4(u) 7(disz) gurusz u4 1(disz)-sze3";"are the debits therefrom  47 workdays male laborers";"are the debit Therefrom 4 barig 1 ban2 barley in the debit account of LuNinubur set";"4.891188"
"343";"5(ban2) 8(disz) sila3 zi3 gazx(KUM) sa2-du11 ku5-da";"5 ban2 8 sila3 pounded flour  cut out of regular offerings";"5 ban2 8 sila3 pounded flour cut out of regular offerings bala of Erragar";"75.773957"
"344";"a2-bi u4 3(u) 7(disz) 1/3(disz)-kam kiszib3 lu2-dingir-ra";"its labor 37 13 days  sealed tablet of Ludingira";"its labor 188 days sealed tablet of arazame 27 female laborers in 7 days went to the bala service";"15.071676"
"345";"lugal an-ub-da limmu2-ba {d}szul-gi-sipa-kalam-ma ra2-gaba";"king of the four corners ulgisipakalama rider";"king of the four corners Urkidu cook";"61.478815"
"346";"ki in-ta-e3-a-ta 5(disz) udu ki na-lu5-ta";"from Intaea  5 sheep from Nalu";"from Intaea from month Gazellefeast to extra month FestivalofMekigal the following one";"7.495553"
"347";"3(disz) ud5 niga 7(gesz2) 3(u) 1(disz) udu";"3 grainfed doe goats 451 sheep";"3 doe goats 4 gazelles total 87 less 1";"10.552670"
"348";"4(bur3) 1(iku) 1/4(iku) GAN2 1(u)-ta sze-bi 4(u) 2(asz) 4(barig) gur";"4 bur3 1 14 iku surface area at 1 each  its barley 42 gur 4 barig";"4 bur3 1 ee3 3 14 iku field area sowed with 1 gur 3 barig 1 ban2 5 sila3 each bur3 1 buru 2 bur3 2 ee3 3 iku field area sowed with 1 gur 4 barig each bur3 the barley 38 gur 4 barig 4 13 sila";"5.987016"
"349";"lu2-kal-la dub-sar dumu ur-nigar{gar} szusz3";"Lukalla  scribe  son of Urnigar cattle manager";"Lukalla scribe son of Urnigar chief livestock administrator";"51.697315"
"350";"na-sa6 i3-dab5 iti ezem-{d}nin-a-zu mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"Nasa accepted  month Festival of Ninazu  year Simurum and Lulubu for the 9th time were destroyed";"Nasa accepted month Festival of Ninazu year Simurrum was destroyed in the lands of the 3rd time ulgi 32 x household administrators and their own names";"24.628070"
"351";"pisan-dub-ba dab5-ba udu gukkal-me mu ha-ar-szi{ki} ba-hul-ta";"Basketoftablets  seized fattailed sheep  from the year Hari was destroyed";"Basketoftablets cows and nannies within Girsu";"4.167252"
"352";"ki-su7 du6-gub3-temen-na-ta iti diri mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"from the threshing floor Dugubtemena  month Extra  year uSuen the king Greatstele erected";"125 bales fodder reed under seal of Abbasaga 284 workdays male laborers";"1.557865"
"353";"4(barig) 3(ban2) 2(disz) sila3 lu2-gi-na 1(u) 3(asz) 5(ban2) sze gur lugal";"4 barig 3 ban2 2 sila3 Lugina  13 gur 5 ban2 barley royal measure";"4 barig 3 ban2 2 sila3 of groats its labor 1626 23 workdays from the barley account";"29.282980"
"354";"8(asz) gur szuku ha-ba-lu5 ugula e2-gal-e-si";"8 gur prebend of Habalu  foreman Egalesi";"8 gur barley royal measure the tablet of 8 gur 1 barig";"7.495553"
"355";"a2 u4-du8-a geme2 ba-usz2-a sag-nig2-gur11-ra-kam sza3-bi-ta";"labor of the free days of the deceased female laborer  It is the debit  Therefrom";"labor free days of porters of the oxendrivers 24 male laborer workdays";"13.428255"
"356";"ur-e2-mah engar 1(u) 5(asz) gur ur-{d}szul-pa-e3";"Urema the plowman  15 gur Urulpae";"for plowing Akua son of Urulpae 4 barig 1 ban2 5 sila3 from Lugalkuzu";"2.839839"
"357";"szu-gid2 iti u4 2(u) 1(disz) ba-zal";"for exstispicy  of the month the 21st day passed";"ugid offerings for the kitchen 21st day from Abbasagas account booked out";"8.054496"
"358";"{d}utu-ma-an-szum2 5(disz) sila3 kasz 5(disz) sila3 ninda 2(disz) sa szum2";"for Utumanum  5 sila3 beer 5 sila3 bread 2 bundles onions";"The ears of the popla@@ rs swelled grapeeyes among them were placed";"1.693249"
"359";"1(bur3) GAN2 1(u) 2(disz)-ta sze-bi 1(u) gur";"1 bur3 surface area at 12 each  its barley 1 gur";"1 bur3 surface area at 12 each its barley 1 gur field Flash";"82.423675"
"360";"4(disz) erin2 2(ban2)-ta u4 2(u)-sze3 sze-bi 1(u) 3(barig) 2(ban2) gur";"4 labortroops at 2 ban2 each for 2 days its barley 1 gur 3 barig 2 ban2";"4 labortroops at 2 barig each for 2 days its barley 18 gur 3 barig 2 ban2";"64.227278"
"361";"2(gesz2) 1(u) 4(asz) gur ku3-bi 2(disz) 1/2(disz) ma-na 7(disz) 1/2(disz) gin2";"134 gur  its silver 2 12 mana 7 12 shekels";"2 gur 1 barig barley royal measure and 2 barig emmer seized grain from the field Babatursu";"2.719665"
"362";"1(disz) ur-sukkal dumu-ni tir zabala3{ki} i3-dab5";"1 diworker Ursukkal his son  the Zabalawoods took in charge";"1 Ursukkal from the frontier 1 Ludingira";"5.630401"
"363";"1(disz) ur-{d}szul-pa-e3 szu ba-ti-esz2 iti bara2-za3-gar";"and 1 UrSulpae  receive  month barazagar";"1 workman the field Duigiiriuta";"8.745825"
"364";"1(disz) az u4 1(u) 4(disz)-kam ki ab-ba-sa6-ga-ta";"1 bear  14th day  from Abbasaga";"1 bear cub from UrSuen the kings son delivery";"10.552670"
"365";"3(u) sze gur a2-bi 1(gesz'u) 5(gesz2) u4 1(disz)-sze3";"3 gur barley  the labor 9 workdays";"3 gur barley barley loan of the temple household of Enlil from Amaruba";"12.356221"
"366";"1(u) 9(disz) gin2 ku3-babbar im 5(disz)-kam";"19 shekels silver 5th tablet";"19 sar hoed at 5 sar per day";"5.522398"
"367";"mu us2-sa an-sza-an{ki} ba-hul mu {d}nanna kar-zi-da a-ra2 2(disz)";"year following Ansan was destoyed  year Nanna in Karzida for the 2nd time";"year following Anan was destroyed year Nanna of Karzida a 2nd time into the house was brought year The wall of the land was built";"5.774216"
"368";"1(gesz2) 4(u) 8(disz) gurusz u4 1(disz)-sze3";"18 workdays male laborers";"64 gur 4 barig barley rations of the shepherds helpers of the fattailed sheep";"1.419919"
"369";"1/2(disz) {gesz}guzza-ni an-za-gar3 ur-{d}dumu-zi-da 1/2(disz) lugal-ku3-zu";"12 workman Guzzani  at the tower of UrDumuzida  12 workman Lugalkuzu";"12 workman of Nabasa are here foreman ekala son of Nabasa total are here";"6.285596"
"370";"sze-bi 1(u) gur a-sza3 du6-{d}ur3-bar-tab 2(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"its barley 1 gur  field HillockofUrbartab  2 ee3 5 12 iku surface area at 1 each";"its barley 1 gur field Hillockofacacia 2 ee3 3 12 iku surface area 1 less 1 each";"41.867037"
"371";"erin2 bala-gub-ba kiszib3 ur-{d}nansze dumu e2-ab-sza3-ga";"for the worktroops performing the corve duty on the sealed tablet of UrNane son of Eabaga";"they are of the household of Dumuzi from the tablet of the governor 2@@ 53 labortroop workdays";"6.019609"
"372";"da-a-ni 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for Dayyn  2 ban2 beer 2 ban2 bread 2 bundles onions";"for aga total 1 ban2 fine beer total 4 ban2 n beer";"4.789232"
"373";"6(gesz2) 1(u) sa gi-zi gu-nigin2-ba 5(disz) sa-ta";"37 bundles fodderreed  their bales at 5 bundles each";"6 breads 23 jar of beer at 5 ban2 for Adda son of I@@ la 3 breads 13 jar of beer at 5 ban2 for Al@@ mu";"2.775639"
"374";"sza3-bi-ta 1(disz) ma-na ku3-babbar kiszib3 lu2-kal-la ki ur-sila-luh mu-kux(DU)";"therefrom  1 mina silver  under seal of Lukalla delivered from Ursilaluh";"therefrom 1 mina of silver delivery of Nasa";"16.052946"
"375";"e2 {d}szu-{d}suen na-ba-sa6 e2-kas4 an-za-gar3";"house of uSuen  Nabasa  waystation of the tower";"his temple he built for him and the Enerinnun canal";"4.196115"
