"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"274";"mu si-mu-ru-um{ki} lu-lu-bu u3 mu ur-bi2-lum{ki}";"year simurum lulubu  and the year urbilum";"year simurum and lulubu were destroyed for the 9th time were destroyed";"8.516593"
"275";"3(u) 8(asz) ziz2 gur 3(u) 3(asz) 4(ban2) gig gur";"38 gur emmer  33 gur 4 ban wheat";"35 gur emmer 3 gur emmer";"12.872632"
"276";"mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"year usuen the king erected greatstele for enlil and ninlil";"year usuen the king erected bigstela atu scribe";"40.261910"
"277";"siskur2 ga gu7-sze3 giri3 a-kal-la lu2-inim-ma";"offering for milkfeeding  via akalla man of testimony";"large udu large udu used x churn";"2.846513"
"278";"u4 3(disz)-kam ki na-lu5 iti masz-da3-gu7";"3rd day  from nalu  month gazelle feast";"3rd day from nalu ulgiirimu received";"43.012509"
"279";"GAN2 lu2-{d}szara2 ($ blank space $) 1(u) 4(disz) geme2 u4 1(disz)-sze3 a-sza3 gibil a-sza3 gu4-suhub2 u3 u2-du-lu2-saga";"land of luara   14 workdays at the new field the oxenboot and udulusaga fields";"land of luara 4 iku field area at 14 each field area luara the field area with luara";"9.880783"
"280";"ki ... 2(u) 1(disz) erin2 u4 n-sze3";"from  21 labortroops for n days";"with 21 bricks 21 workerdays its labor of workmen free days";"4.456883"
"281";"6(disz) udu 4(disz) u8 5(disz) ud5";"6 sheep 4 ewes 5 nanny goats";"6 sheep 4 ewes";"47.236655"
"282";"2(u) gurusz 5(ban2)-ta 4(u) 2(disz) gurusz 4(ban2)-ta";"2 male workers 5 ban2  5 sila3 each  42 male workers 4 ban2  4 sila3 each";"2 male workers 5 ban2 5 sila3 each 42 male workers 4 ban2 4 sila3 each at guabba";"87.818798"
"283";"tir a-du10-ga-nigin i3-dab5 1(asz) GAN2 a-bu-du10";"the aduganiginwoods took in charge  1 acworker field abuab";"did lugalengardu accept 1 bigfestival";"4.799811"
"284";"lugal-a-ni-sa6 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for lugalanisa  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for lugalbanda 3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"88.439465"
"285";"ur-{gesz}gigir-ke4 su-su-dam mu us2-sa si-ma-num2{ki} ba-hul";"by urgigir  are to be repaid  year following simanum was destroyed";"to ursara will be repaid year after simanum was destroyed";"24.703155"
"286";"sze-bi 3(u) 3(asz) 1(barig) gur a-sza3 a-ki-szah2";"its barley 33 gur 1 barig  field akia";"its barley 33 gur 1 barig field agetin bordering prince";"63.894310"
"287";"gi-ra-num2-sze3 ur-{d}li9-si4 maszkim 1(ban2) zi3 sig15";"for the wailing ceremony  urlisa enforcer  1 ban2 groats";"from akalla 1 ban2 groats threshing floor";"18.370727"
"288";"guru7 a-pi4-sal4{ki}-sze3 sze zi-ga u3 sze mu-sza zi-ga";"to the silo of apisal barley winnowed and muagrain winnowed";"silo of apisal barley winnowed with the silo of apisal";"51.697315"
"289";"1(disz) masz2-gal niga bu-du-ur2 lu2 ur-szu";"1 barleyfed largegoat  from  man of uru";"1 barleyfed largegoat from man of uru";"100.000000"
"290";"a2-bi u4 4(u) 5(disz) 3(gesz2) 3(u) 6(disz) sar nig2-gul 1(u) 2(disz) sar-ta";"its labor 4u 5disz days  216 sar of pickaxing at 12 sar a day";"its labor 49 12 days 3 barig 1 ban fine ground ninda of the type zigiduhhum";"6.150343"
"291";"sa gu4 3(disz)-kam 1(disz) kun gu4";"tendon of 3 oxen  1 tail of ox";"tendon of 3 oxen 1 tails of oxen";"54.108227"
"292";"1(disz) udu u2 a tu5-a {d}nin-e11-e";"1 sheep grassfed cleansing of ninee";"1 sheep grassfed cleansing of nindalagash";"75.983569"
"293";"lugal-nig2-lagar-e dub-sar dumu da-da";"lugalniglagare  scribe  son of dada";"lugalniglagare scribe son of dada";"100.000000"
"294";"pisan-dub-ba dub gid2-da na-ba-sa6 simug";"basketoftablets  longtablets  nabasa the smith";"basketoftablets longtablets of the exchange agents";"17.965206"
"295";"dug-3(ban2)-bi 2(disz)-am3 2(barig) 1(ban2) 3(disz) 2/3(disz) sila3 i3-gesz";"its vessels of 3 ban2 2  2 barig 1 ban2 3 23 sila3 sesame oil";"it is indeed the ehamun temple where she had a work assigment for the king who is spending his time breaking up and tram@@ plingfollowing with the hoe hero ninurta he served in the work assignment in the rebel land";"0.459354"
"296";"ki na-ra-am-i3-li2-ta mu-kux(DU) {d}szul-gi-mi-szar";"from naramil  delivery  ulgimiar";"from naramil did urnigar receive";"21.364350"
"297";"3(ban2) geme2-lugal dumu na-na-a 1(ban2) 5(disz) lu2-{d}nin-ur4-ra dumu-ni";"3 ban2 gemelugal child of nanaa  1 ban2 5 sila3 luninura her child";"3 ban2 for gemegigir and 1 ban2 5 sila3 for nari@@ daha";"23.196101"
"298";"2(disz) masz2-gal 1(disz) sila4 ga ba-usz2";"2 billy goats  1 suckling lamb  slaughtered";"2 bucks 1 lamb slaughtered";"17.030578"
"299";"5(ban2) 8(disz) sila3 dabin u4 8(disz)-kam";"5 ban2 8 sila3 of dabinflour  8th day";"5 ban2 8 sila3 pounded flour cut out of regular offerings";"24.808415"
"300";"mu gu-za ku3 {d}en-lil2-la2 ba-dim2";"year the silver chair of enlil was fashioned";"year the throne of enlil was fashioned";"42.383656"
"301";"e2-muhaldim-sze3 u4 4(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"for the kitchen  4th day  from abbasagas account booked out";"into the house of his fatherinlaw into the house of his fatherinlaw has entered";"2.839839"
"302";"giri3 ur-{d}ba-ba6 dub-sar iti ezem-an-na mu en eridu{ki} ba-hun";"via urbaba the scribe  month festival of an  year the enpriestess of eridu was hired";"via urbaba the scribe month festival of an year the highpriest of inanna";"64.641578"
"303";"lugal an-ub-da limmu2-ba na-silim dumu ur-...";"king of the four corners nasilim son of ur";"king of the four corners nasilim son of ur";"100.000000"
"304";"lugal an-ub-da limmu2-ba puzur4-{d}li9-si4 dub-sar";"king of the four corners puzurlisi scribe";"king of heaven with its four corners urlisi governor";"13.485112"
"305";"2(ban2) numun za3-hi-li 2(barig) 6(disz) sila3 ku-mul";"2 ban2 of cress seed  and 2 barig 6 sila3 kumul spice";"2 ban2 of cress seed regular offerings 2 ban2 of cress seed";"33.180774"
"306";"tir gar-su4-da i3-dab5 1(asz) GAN2 lugal-da-ga";"the garsudawoods took in charge  1 acworker field lugaldaga";"of the cites whom he had brought back from the wars their governors and enthroned ones";"2.445594"
"307";"1(disz) x x {d}suen 1(u) 4(disz) udu 4(disz) masz2 x x";"1  suen  14 sheep 4 goats";"1 sheep usuen 1 sheep";"10.400598"
"308";"1(disz) masz2 ga u3-tu-da u4 3(u) la2 1(disz)-kam";"1 suckling kid  newborns  it is on the 29th day of the month";"1 suckling lamb newborns in the 28th day";"7.433762"
"309";"si gu4 2(disz)-kam mu-kux(DU) lugal-szu-nir-re unu3";"horn or 2 oxen  delivery  lugalunire cowherd";"horn of 2 oxen delivery eani cowherd";"27.776190"
"310";"x-lu2-x-x 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for   3 sila3 beer 2 sila3 ninda 2 bundles onions";"for 3 sila3 beer 2 sila3 ninda 2 bundles onions";"100.000000"
"311";"a-sza3 GAN2-mah giri3 da-a-ga zar3 tab-ba szu ur3-ra";"at the field ganma  under seal of daaga  sheaves piled up leveled";"field ukunuti threshing gub-ba via daagi";"2.985966"
"312";"5(disz) gurusz u4 2(disz)-sze3 umma{ki}-ta kam-sal4-la{ki}-sze3 ma2 gid2-da ma2 diri-ga";"5 male laborers for 2 days  from umma to kamsala barge punted barge floated";"5 male laborers for 2 days from umma to royal waterway barge punted barge floated";"72.415773"
"313";"2(u) la2 3(disz) tug2 guz-za du";"2 less 3 garments guzzaf regular quality";"2 less 3 garments guzzaf regular quality one garment soft 4 garments of";"47.037096"
"314";"1(disz) kasz dida 6(disz) gin2 i3";"1 pot of dida beer 6 shekels of oil";"1 pot sweet wort 1 ban2 semolina sweet wort 3 sila3 beer";"7.495553"
"315";"1(gesz2) 5(u) 5(disz) geme2 u4 1(disz)-sze3 kab2-ku5 {d}nin-a-zu";"115 workdays at the reservoir of ninazu";"115 workdays at the reservoir of auda stationed under seal of lugalinimgina";"41.722614"
"316";"ki lu2-kal-la-ta kiszib3 lu2-me-lam2 giri3 amar-szuba3";"from lukalla  under seal of lumelam  via amaruba";"from urru under seal of lukalla";"24.598128"
"317";"dumu geme2-{d}li9-si4 3(disz) masz-tur 3(disz) geme2-{d}nin-mar{ki}";"daughter of gemelisi  3 mana wool for matur  and 3 for geme2ninmar";"daughter of ulgiil 3 mana wool for gemeeanna and 2 for gemenungal";"27.091989"
"318";"sza3-gal udu niga sa2-du11 ki ur-e2-mah-ta";"fodder of fattened sheep regular offering  from urema";"fodder for the grainfed sheep for the regular offerings";"6.274655"
"319";"lugal an-ub-da limmu2-ba ba-ba-ra ... dumu lu2-{d}x-KA";"king of the four corners babara  son of lu";"king of the four corners erra scribe";"46.199934"
"320";"4(gesz2) sar gi zex(SIG7)-a 2(u) sar-ta";"24 sar reeds uprooted at 2 sar a day";"24 sar reeds uprooted at the ulpae field 4 gur and 2 shekels of silver";"25.748661"
"321";"1(disz) gu4 ba-usz2 giri3 {d}na-ru2-a-e3 iti szu-numun";"1 ox slaughtered  via naruae  month sowing";"1 ox slaughtered from umama";"26.654296"
"322";"szu-{d}inanna 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for inanna  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for inanna 3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"100.000000"
"323";"mu dumu-munus lugal-sze3 lugal an-sza-... 1(szargal){gal} 1(szar'u) 1(szar2) 1(bur3) GAN2";"year the king of anshan married the kings daughter ulgi 3 4261 bur3 field surface";"of whether the king of umma the governor of umma he defeated";"10.549631"
"324";"mur-gu4 5/6(disz)-bi 1(u) 6(asz) 3(barig) 4(ban2) 7(disz) sila3 5(disz) gin2 gur";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 5 shekels";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 2 shekels 16 smallshekels its shekel";"71.704514"
"325";"2(ban2) naga si-e3 kiszib3 ur-... 1(barig) naga si-e3 ku3-bi 1(u) 2(disz) sze";"2 ban2 of horned alkaliplant  under seal of ur  1 barig horned alkaliplant their silver 12 grains";"2 ban2 of horned alkaliplant its silver 1 shekel minus 12 grains";"25.596512"
"326";"2(u) 1(disz) udu-nita2 1(u) sila4 ga";"21 rams 1 suckling male lambs";"21 rams 1 suckling male lambs";"100.000000"
"327";"1(disz) gudu4 {d}mes-lam-ta-e3-a szunigin 3(gesz2) 8(disz) gurusz gub-ba";"1 gudupriest of meslamtaea  total 188 workers on hand";"1 ursukkal from the frontier total 8";"5.868925"
"328";"lu2-dingir-ra i3-dab5 iti ezem-me-ki-gal2";"ludingira  accepted  month festival of mekigal";"ludingira accepted month festival of mekigal";"100.000000"
"329";"mu hu-uh2-nu-ri{ki} ba-hul 4(disz)";"year unuri was destroyed  total 4";"year unuri was destroyed total 4";"100.000000"
"330";"mu-kux(DU) {d}nanna-ki-ag2 szabra lugal-inim-gi-na sukkal maszkim";"delivery of nannakiag chief household manager  lugalinimgina messenger was enforcer";"delivery of nannakiag the chief minister governor";"17.112717"
"331";"ur-nigar{gar} ka-guru7 1(disz) sila4 zi2-na-na 1(disz) {munus}asz2-gar3 nu-ur2-i3-li2 nu-banda3";"urnigar silo manager  1 lamb zinana  1 female kid nril the captain";"urnigar received 1 lamb from akalla";"6.609030"
"332";"sze-bi 1(u) 5(asz) 4(barig) gur a-sza3 du6-{d}ur3-bar-tab";"its barley 15 gur 4 barig  field hillockofurbartab";"its barley 15 gur 4 barig field hillockofurbartab";"100.000000"
"333";"6(disz) gurusz u4 5(disz)-sze3 zi3 ma2-a si-ga";"6 workmen for 5 days  flour loaded in the barge";"6 laborers for 5 workdays flour in the barge of gurusz punted";"17.242221"
"334";"szu ba-ti giri3 ARAD2 ka-guru7 iti ezem-{d}szul-gi";"received  via arad the chief granary officer  month festival of ulgi";"received via akalla 216 male laborer workdays";"7.417318"
"335";"1(u) 2(disz) u8 4(gesz2) 2(u) 1(disz) masz2";"12 ewes 261 buck goats";"12 ewes 4 billy goats";"23.643540"
"336";"1(disz) udu gir-ru-um niga 2(disz) udu eme-gi-ra nita2";"1 kirrum sheep grainfed 2 emegi rams";"1 sheep barleyfed following sheep 2 sheep city";"7.267884"
"337";"geme2-{d}suen dam szul-gi lugal uri5{ki}-ma";"amatsn  wife of ulgi  king of ur";"gemeningal son of bagina";"7.545384"
"338";"6(asz) 2(ban2) gur he2-dab5 {gesz}tukul-e dab5-ba";"6 gur 2 ban2 for the captives seized by the weapons";"6 gur 2 ban2 under seal of lugalitaran female goat hair emblems for the plowman";"19.564751"
"339";"a-sza3 la2-tur lugal-ma2-gur8-re engar 1(bur3) 2(esze3) 1(iku) GAN2 1(u)-ta";"field latur  lugalmagure the plowman  1 bur3 2 ee3 1 iku surface area 1 each";"field latur 1 bur3 2 ee3 1 iku surface area at 1 each";"56.518730"
"340";"1(disz) udu la2-ia3 a-la-mu ($ blank space $) 1(u) 3(disz)";"1 sheep deficit of alamu  total 13";"1 sheep deficit 2 sheep of the bala";"22.089591"
"341";"a. 1(disz) 1/2(disz) ninda la2 1(disz) szu-du3-a gid2";"1 12 ninda less 1 fist 13 cubit the length";"1 12 ninda 3 cubits";"14.628188"
"342";"sag-nig2-gur11-ra-kam sza3-bi-ta 4(u) 7(disz) gurusz u4 1(disz)-sze3";"are the debits therefrom  47 workdays male laborers";"are the debit therefrom 345 workdays";"13.832544"
"343";"5(ban2) 8(disz) sila3 zi3 gazx(KUM) sa2-du11 ku5-da";"5 ban2 8 sila3 pounded flour  cut out of regular offerings";"5 ban2 8 sila3 pounded flour cut out of regular offerings bala of erragar";"75.773957"
"344";"a2-bi u4 3(u) 7(disz) 1/3(disz)-kam kiszib3 lu2-dingir-ra";"its labor 37 13 days  sealed tablet of ludingira";"its labor 27 days under seal of kuda the superintendent";"9.980099"
"345";"lugal an-ub-da limmu2-ba {d}szul-gi-sipa-kalam-ma ra2-gaba";"king of the four corners ulgisipakalama rider";"king of the four corners ulgisipakalama rider";"100.000000"
"346";"ki in-ta-e3-a-ta 5(disz) udu ki na-lu5-ta";"from intaea  5 sheep from nalu";"from nalu 5 sheep from nalu";"53.728497"
"347";"3(disz) ud5 niga 7(gesz2) 3(u) 1(disz) udu";"3 grainfed doe goats 451 sheep";"3 grainfed doe goats total 1822 sheep";"43.472087"
"348";"4(bur3) 1(iku) 1/4(iku) GAN2 1(u)-ta sze-bi 4(u) 2(asz) 4(barig) gur";"4 bur3 1 14 iku surface area at 1 each  its barley 42 gur 4 barig";"4 bur3 1 14 iku surface area at 1 each its barley 43 gur 3 barig field latur";"65.910960"
"349";"lu2-kal-la dub-sar dumu ur-nigar{gar} szusz3";"lukalla  scribe  son of urnigar cattle manager";"lukalla scribe son of uree cattle manager";"48.892302"
"350";"na-sa6 i3-dab5 iti ezem-{d}nin-a-zu mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"nasa accepted  month festival of ninazu  year simurum and lulubu for the 9th time were destroyed";"nasa accepted month festival of ninazu year simurum and lullubu for the 9th time were destroyed";"81.535510"
"351";"pisan-dub-ba dab5-ba udu gukkal-me mu ha-ar-szi{ki} ba-hul-ta";"basketoftablets  seized fattailed sheep  from the year hari was destroyed";"basketoftablets sealed documents of sheep from akalla year { of }";"8.913766"
"352";"ki-su7 du6-gub3-temen-na-ta iti diri mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"from the threshing floor dugubtemena  month extra  year usuen the king greatstele erected";"from threshing floor of outer quay dugubtemen to umma 58 female laborer days from umma bread carried";"5.061867"
"353";"4(barig) 3(ban2) 2(disz) sila3 lu2-gi-na 1(u) 3(asz) 5(ban2) sze gur lugal";"4 barig 3 ban2 2 sila3 lugina  13 gur 5 ban2 barley royal measure";"4 barig 3 ban2 2 sila3 of clarified butter 3 gur of kak cheese";"36.362270"
"354";"8(asz) gur szuku ha-ba-lu5 ugula e2-gal-e-si";"8 gur prebend of habalu  foreman egalesi";"8 gur prebend of luara barley";"43.012509"
"355";"a2 u4-du8-a geme2 ba-usz2-a sag-nig2-gur11-ra-kam sza3-bi-ta";"labor of the free days of the deceased female laborer  it is the debit  therefrom";"a2 free days of porters of the oxendrivers from the threshing floor of the field ninura";"13.380161"
"356";"ur-e2-mah engar 1(u) 5(asz) gur ur-{d}szul-pa-e3";"urema the plowman  15 gur urulpae";"it is an -da the scribe";"8.116698"
"357";"szu-gid2 iti u4 2(u) 1(disz) ba-zal";"for exstispicy  of the month the 21st day passed";"ugid offerings for the kitchen 21st day";"11.737850"
"358";"{d}utu-ma-an-szum2 5(disz) sila3 kasz 5(disz) sila3 ninda 2(disz) sa szum2";"for utumanum  5 sila3 beer 5 sila3 bread 2 bundles onions";"for utu 5 sila3 beer 5 sila3 bread 2 bundles onions";"80.705573"
"359";"1(bur3) GAN2 1(u) 2(disz)-ta sze-bi 1(u) gur";"1 bur3 surface area at 12 each  its barley 1 gur";"1 bur3 surface area at 12 each its barley 1 gur field flash";"82.423675"
"360";"4(disz) erin2 2(ban2)-ta u4 2(u)-sze3 sze-bi 1(u) 3(barig) 2(ban2) gur";"4 labortroops at 2 ban2 each for 2 days its barley 1 gur 3 barig 2 ban2";"4 labortroops at 2 ban2 each for 2 days its barley 1 gur each its barley 22 gur 2 barig";"64.237709"
"361";"2(gesz2) 1(u) 4(asz) gur ku3-bi 2(disz) 1/2(disz) ma-na 7(disz) 1/2(disz) gin2";"134 gur  its silver 2 12 mana 7 12 shekels";"138 workdays at the reservoir of the erected wall and the";"1.873888"
"362";"1(disz) ur-sukkal dumu-ni tir zabala3{ki} i3-dab5";"1 diworker ursukkal his son  the zabalawoods took in charge";"1 diworker akalla his son the bigorchardwoods took in charge";"29.847459"
"363";"1(disz) ur-{d}szul-pa-e3 szu ba-ti-esz2 iti bara2-za3-gar";"and 1 ursulpae  receive  month barazagar";"1 urulpae has received";"9.688465"
"364";"1(disz) az u4 1(u) 4(disz)-kam ki ab-ba-sa6-ga-ta";"1 bear  14th day  from abbasaga";"1 bear cub from ursuen the kings son delivery";"10.552670"
"365";"3(u) sze gur a2-bi 1(gesz'u) 5(gesz2) u4 1(disz)-sze3";"3 gur barley  the labor 9 workdays";"3 gur barley its labor 1 workdays";"27.776190"
"366";"1(u) 9(disz) gin2 ku3-babbar im 5(disz)-kam";"19 shekels silver 5th tablet";"19 shekels silver its barley 2 shekels";"24.446151"
"367";"mu us2-sa an-sza-an{ki} ba-hul mu {d}nanna kar-zi-da a-ra2 2(disz)";"year following ansan was destoyed  year nanna in karzida for the 2nd time";"year following anan was destroyed year nanna of karzida a 2nd time into the house was brought year the wall of the land was built";"5.774216"
"368";"1(gesz2) 4(u) 8(disz) gurusz u4 1(disz)-sze3";"18 workdays male laborers";"1 18 laborer workdays";"18.995892"
"369";"1/2(disz) {gesz}guzza-ni an-za-gar3 ur-{d}dumu-zi-da 1/2(disz) lugal-ku3-zu";"12 workman guzzani  at the tower of urdumuzida  12 workman lugalkuzu";"12 workman lumagana 12 workman uremah 12 workman dugaara";"10.798033"
"370";"sze-bi 1(u) gur a-sza3 du6-{d}ur3-bar-tab 2(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"its barley 1 gur  field hillockofurbartab  2 ee3 5 12 iku surface area at 1 each";"its barley 1 gur field arahuma 2 ee3 5 12 iku surface area at 1 each";"81.535510"
"371";"erin2 bala-gub-ba kiszib3 ur-{d}nansze dumu e2-ab-sza3-ga";"for the worktroops performing the corve duty on the sealed tablet of urnane son of eabaga";"for the life of clay fodder for the load to the fodder of the load";"6.471074"
"372";"da-a-ni 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for dayyn  2 ban2 beer 2 ban2 bread 2 bundles onions";"for 32 years he ruled 2 days he ruled";"4.540014"
"373";"6(gesz2) 1(u) sa gi-zi gu-nigin2-ba 5(disz) sa-ta";"37 bundles fodderreed  their bales at 5 bundles each";"36 bundles of reed may urguedina give to him";"4.767707"
"374";"sza3-bi-ta 1(disz) ma-na ku3-babbar kiszib3 lu2-kal-la ki ur-sila-luh mu-kux(DU)";"therefrom  1 mina silver  under seal of lukalla delivered from ursilaluh";"therefrom 1 mana exchange silver for copper from lugaluur";"9.080028"
"375";"e2 {d}szu-{d}suen na-ba-sa6 e2-kas4 an-za-gar3";"house of usuen  nabasa  waystation of the tower";"household of usuen from ur total its silver oil";"9.535414"
"376";"1(disz) ... {d}nin-hur-sag 1(disz) ... {d}nusku";"1  for ninursag  1  for nusku";"1 for ninursag 1 for nusku 1 for ninurta";"58.739491"
"377";"lugal an-ub-da limmu2-ba da-x-x-za-ti-da dub-sar";"king of the four corners dazitida scribe";"king of the four corners scribe scribe";"64.345888"
"378";"1(disz) gu4 1(u) 6(disz) udu";"total 1 ox 16 small cattle";"1 ox 1 carcass sheep";"17.491651"
"379";"pisan-dub-ba udu gukkal gub-ba zu2-si-ka ku4-ra";"basketoftablets  sheep fattailed sheep stationed  of ivory sent in";"basketoftablets sheep for the goddess administrators";"9.846052"
"380";"1(disz) masz2-gal 1(disz) masz2 {d}szul-gi-ha-ma-ti 1(disz) x ...-gal2";"1 fullgrown male goat 1 male goat  ulgiamati  1";"1 billy goat 1 fullgrown billy goat for the governor 1 lamb";"10.600313"
"381";"2(disz) masz2 szu-gid2 e2 muhaldim-sze3 1(disz) dusu2-munus ba-usz2 mu ur-ra-sze3";"2 goats as provisions for the kitchen  1 female equid slaughtered for the dogs";"2 billy goats slaughtered the house of consignment grade be delivered";"4.035011"
"382";"a2-bi 2(disz) gin2-ta ur-{d}da-mu ugula su-su-dam";"the labor 2 shekels  to urdamu  the foreman to be replaced";"its labor 2 shekels from lugalkuzu foreman urnigar chief administrator";"15.187207"
"383";"2(ban2) zi3 gu2-gal ku3-bi 2(u) 4(disz) sze";"2 ban2 of chickpea flour  its silver 24 grains";"2 ban2 of ground akaliplant its silver 24 grains";"43.167001"
"384";"ama ki-ag2-ga2-ni ARAD2-da-ni-ir in-na-ba";"his suens beloved mother his servant he gifted this seal";"his servant his servant this seal presented";"12.794740"
"385";"2(disz) kusz szu-dulx(|URxA|) amar 2(disz) ad7 gu4";"2 hides of calves yokes  2 carcasses of oxen";"2 hides of oxen yokes tendon of 2 oxen";"24.274589"
"386";"e2-kiszib3-ba a2-ti-da-za3-gu2-la2 3(u) 3(asz) gu2 1(u) 4(disz) 5/6(disz) ma-na siki";"the warehouse atidazagula  33 talents 14 56 mana wool";"the warehouse atiesag 9 less 5 from uree";"9.746998"
"387";"e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir";"house of weavers of the palace and house of weavers of the priestess";"house of weavers weavers workshop house";"10.690302"
"388";"1(esze3) GAN2 gesz-ur3-ra 1(gesz2) gurusz al 5(disz) sar-ta";"1 ee3 land for harrowing  6 workers each hoeing 5 sar";"1 ee3 land for harrowing 6 workers each hoeing 5 sar";"100.000000"
"389";"i3-dab5 iti szu-esz5-sza mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"receive  month uea   year amarsuen the king urbilum destroyed";"accepted month uea year unuri was destroyed";"19.740631"
"390";"sza3 bala-a mu a-ra2 2(disz)-kam sza-asz-szu2-ru-um ba-hul";"part of the bala  year a 2nd time arum was destroyed";"part of the bala year for the 2nd time kar@@ kina was destroyed";"37.068664"
"391";"6(asz) 1(ban2) gazi gur ba-ri2-ga 2(ban2) im-tur";"6 gur 1 ban2 sumac  the barig reduced by 2 ban2";"6 gur 1 ban2 2 sila3 salt 2 ban2 3 sila3 each 2 gur 3 ban2 emmer";"17.026025"
"392";"1(iku) 1/4(iku) GAN2 2(asz) lu2-du10-ga 1(esze3) GAN2 4(barig) igi-husz";"1 14 iku field area 2 gur luduga  1 ee3 field area 4 barig igihu";"1 14 iku field area 2 gur luduga 1 ee3 field area area harrowing twice at 4 12 iku field area";"54.711143"
"393";"4(bur3) 2(esze3) 5(iku) GAN2 1(u)-ta sze-bi 1(gesz2) 9(asz) gur";"4 bur3 2 ee3 5 iku surface area at 1 each  its barley 69 gur";"4 bur3 2 ee3 5 iku surface area at 1 each its barley 83 gur 4 barig";"75.418596"
"394";"sza3 gir2-su{ki} i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"in girsu  are here  year the chair of enlil was fashioned";"in girsu are here year was destroyed";"36.337289"
"395";"an-na-hi-li-bi kuruszda dumu {d}utu-ge6";"anailibi  son of utuge";"one mixed you with the horn of a man a snake struck and you have brought out the news of the magnificent rites of there are not been treated";"1.286713"
"396";"iti min3-esz3 u4 6(disz)-kam mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"month mine  6th day  year suen the king the great stele for enlil and ninlil erected";"month mine year usuen the king greatstele erected";"6.359178"
"397";"nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3";"the mighty man  king of ur  and king of sumer and akkad";"the mighty man king of ur and king of sumer and akkad";"100.000000"
"398";"s,a-li 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2";"for alli  3 sila3 beer 2 sila3 bread 5 shekels onions";"for your@@ oll him up in a reed mat for you like a slanderer like a spindle spins his eyes@@ gaze";"1.816085"
"399";"2(disz) {munus}asz2-gar3 gub ... ($ blank space $) 1(u) la2 1(disz)";"2 female kids  subtotal 9";"2 female kids delivery 1 suckling bull newborns";"20.556681"
"400";"lugal an-ub-da limmu2-ba li-bur-an-ne2-{d}suen sukkal nam-dumu";"king of the four corners  is your servant  is your servant";"king of the four corners is your servant is your servant";"100.000000"
"401";"mu-kux(DU) la2-ia3 1(szar'u) 3(szar2) 4(gesz'u) 3(gesz2) 2(u) 7(asz) 3(barig) 2(ban2) gur";"delivery  the deficit 4947 gur 3 barig 2 ban2";"delivery the deficit 4947 gur 3 barig 2 ban2 year simurrum was destroyed for the 3rd time ulgi 32";"42.461633"
"402";"mu {d}amar-{d}suen lugal u3 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"year amarsuen is king and year amarsuen the king urbilum destroyed";"year amarsuen the king urbilum destoyed";"33.022323"
"403";"giri3 lugal-inim-gi-na n 2(disz) kun gu4";"via lugalinimgina  n  2 tails of oxen";"via lugalinimgina deficit 2 carcasses of oxen";"19.640733"
"404";"sze-bi 4(u) 2(asz) 2(barig) gur a-sza3 ugur2-tur";"its barley 42 gur 2 barig  field ururtur";"its barley 42 gur 2 barig field lama";"84.089642"
"405";"u4 2(disz)-kam 1(disz) sila4 {d}en-lil2 1(disz) sila4 {d}nin-lil2";"2nd day  1 lamb for enlil  1 lamb for ninlil";"2th day 1 lamb for enlil 1 lamb for ninlil";"88.011174"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman urakkan  sealed document of urara  year the lord of gae was installed";"foreman urninmar under seal of lugal is destroyed";"3.515209"
