"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"279";"GAN2 lu2-{d}szara2 ($ blank space $) 1(u) 4(disz) geme2 u4 1(disz)-sze3 a-sza3 gibil a-sza3 gu4-suhub2 u3 u2-du-lu2-saga";"land of luara   14 workdays at the new field the oxenboot and udulusaga fields";"land of luara subtotal 14 workdays at the field of oxenboot";"27.507948"
"280";"ki ... 2(u) 1(disz) erin2 u4 n-sze3";"from  21 labortroops for n days";"from 21 labortroops for n days";"100.000000"
"281";"6(disz) udu 4(disz) u8 5(disz) ud5";"6 sheep 4 ewes 5 nanny goats";"6 sheep 4 ewes 5 nanny goats";"100.000000"
"282";"2(u) gurusz 5(ban2)-ta 4(u) 2(disz) gurusz 4(ban2)-ta";"2 male workers 5 ban2  5 sila3 each  42 male workers 4 ban2  4 sila3 each";"2 male workers 5 ban2 5 sila3 each 42 male workers 4 ban2 4 sila3 each";"100.000000"
"283";"tir a-du10-ga-nigin i3-dab5 1(asz) GAN2 a-bu-du10";"the aduganiginwoods took in charge  1 acworker field abuab";"the aduganiginwoods took in charge 1 acworker field akusig";"86.334002"
"284";"lugal-a-ni-sa6 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for lugalanisa  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"87.517332"
"285";"ur-{gesz}gigir-ke4 su-su-dam mu us2-sa si-ma-num2{ki} ba-hul";"by urgigir  are to be repaid  year following simanum was destroyed";"urgigir to be repaid year after simanum was destroyed";"35.738801"
"286";"sze-bi 3(u) 3(asz) 1(barig) gur a-sza3 a-ki-szah2";"its barley 33 gur 1 barig  field akia";"its barley 33 gur 1 barig field akia";"100.000000"
"287";"gi-ra-num2-sze3 ur-{d}li9-si4 maszkim 1(ban2) zi3 sig15";"for the wailing ceremony  urlisa enforcer  1 ban2 groats";"wailing ceremony of urlisi 1 ban2 groats";"23.099967"
"288";"guru7 a-pi4-sal4{ki}-sze3 sze zi-ga u3 sze mu-sza zi-ga";"to the silo of apisal barley winnowed and muagrain winnowed";"to apisal of apisal booked out and barley winnowed with a stick";"10.600313"
"289";"1(disz) masz2-gal niga bu-du-ur2 lu2 ur-szu";"1 barleyfed largegoat  from  man of uru";"1 barleyfed largegoat from man of uru";"100.000000"
"290";"a2-bi u4 4(u) 5(disz) 3(gesz2) 3(u) 6(disz) sar nig2-gul 1(u) 2(disz) sar-ta";"its labor 4u 5disz days  216 sar of pickaxing at 12 sar a day";"its labor 45 days 216 sar of pickaxing at 12 sar a day";"73.249680"
"291";"sa gu4 3(disz)-kam 1(disz) kun gu4";"tendon of 3 oxen  1 tail of ox";"tendon of 3 oxen 1 tail of ox";"100.000000"
"292";"1(disz) udu u2 a tu5-a {d}nin-e11-e";"1 sheep grassfed cleansing of ninee";"1 sheep grassfed cleansing 1 ninee";"53.728497"
"293";"lugal-nig2-lagar-e dub-sar dumu da-da";"lugalniglagare  scribe  son of dada";"lugalniglagare scribe son of dada";"100.000000"
"294";"pisan-dub-ba dub gid2-da na-ba-sa6 simug";"basketoftablets  longtablets  nabasa the smith";"basketoftablets longtablets nabasa the smith nabasa the smith";"51.697315"
"295";"dug-3(ban2)-bi 2(disz)-am3 2(barig) 1(ban2) 3(disz) 2/3(disz) sila3 i3-gesz";"its vessels of 3 ban2 2  2 barig 1 ban2 3 23 sila3 sesame oil";"3 ban2 2 gur 2 barig 1 ban2 3 23 sila3 sesame oil";"65.262208"
"296";"ki na-ra-am-i3-li2-ta mu-kux(DU) {d}szul-gi-mi-szar";"from naramil  delivery  ulgimiar";"from naramil delivery and delivery of utamiaram received";"20.556681"
"297";"3(ban2) geme2-lugal dumu na-na-a 1(ban2) 5(disz) lu2-{d}nin-ur4-ra dumu-ni";"3 ban2 gemelugal child of nanaa  1 ban2 5 sila3 luninura her child";"licked the sons of the city and 1 ban2 5 sila3 of the city smash to bits";"15.138515"
"298";"2(disz) masz2-gal 1(disz) sila4 ga ba-usz2";"2 billy goats  1 suckling lamb  slaughtered";"2 billy goats 1 suckling lamb slaughtered";"100.000000"
"299";"5(ban2) 8(disz) sila3 dabin u4 8(disz)-kam";"5 ban2 8 sila3 of dabinflour  8th day";"5 ban2 8 sila3 of dabinflour 8th day";"100.000000"
"300";"mu gu-za ku3 {d}en-lil2-la2 ba-dim2";"year the silver chair of enlil was fashioned";"year the silverchair of enlil was fashioned";"42.383656"
"301";"e2-muhaldim-sze3 u4 4(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"for the kitchen  4th day  from abbasagas account booked out";"for the kitchen 4th day from abbasagas account booked out";"100.000000"
"302";"giri3 ur-{d}ba-ba6 dub-sar iti ezem-an-na mu en eridu{ki} ba-hun";"via urbaba the scribe  month festival of an  year the enpriestess of eridu was hired";"via urbaba scribe month festival of an year the highpriest of eridu was installed";"53.361298"
"303";"lugal an-ub-da limmu2-ba na-silim dumu ur-...";"king of the four corners nasilim son of ur";"king of the four corners nasilim son of ur";"100.000000"
"304";"lugal an-ub-da limmu2-ba puzur4-{d}li9-si4 dub-sar";"king of the four corners puzurlisi scribe";"king of the four corners puzurlisi scribe";"100.000000"
"305";"2(ban2) numun za3-hi-li 2(barig) 6(disz) sila3 ku-mul";"2 ban2 of cress seed  and 2 barig 6 sila3 kumul spice";"and 2 ban2 cress seed and 2 barig 6 sila3 kumul spice";"76.916057"
"306";"tir gar-su4-da i3-dab5 1(asz) GAN2 lugal-da-ga";"the garsudawoods took in charge  1 acworker field lugaldaga";"tirmium and";"1.509869"
"307";"1(disz) x x {d}suen 1(u) 4(disz) udu 4(disz) masz2 x x";"1  suen  14 sheep 4 goats";"1 suen 14 sheep 1 billy goat";"41.113362"
"308";"1(disz) masz2 ga u3-tu-da u4 3(u) la2 1(disz)-kam";"1 suckling kid  newborns  it is on the 29th day of the month";"1 suckling male kid newborns it is on the 29th day";"61.859853"
"309";"si gu4 2(disz)-kam mu-kux(DU) lugal-szu-nir-re unu3";"horn or 2 oxen  delivery  lugalunire cowherd";"horn of 2 oxen delivery of lugalunire";"27.776190"
"310";"x-lu2-x-x 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for   3 sila3 beer 2 sila3 ninda 2 bundles onions";"for 3 sila3 beer 2 sila3 bread 2 bundles onions";"65.803701"
"311";"a-sza3 GAN2-mah giri3 da-a-ga zar3 tab-ba szu ur3-ra";"at the field ganma  under seal of daaga  sheaves piled up leveled";"at the field of gan2mah earth excavated and green plants";"13.741953"
"312";"5(disz) gurusz u4 2(disz)-sze3 umma{ki}-ta kam-sal4-la{ki}-sze3 ma2 gid2-da ma2 diri-ga";"5 male laborers for 2 days  from umma to kamsala barge punted barge floated";"5 male laborers for 2 days from umma to kamsala barge punted barge floated";"100.000000"
"313";"2(u) la2 3(disz) tug2 guz-za du";"2 less 3 garments guzzaf regular quality";"2 less 3 garments guzzaf regular quality one garment";"72.597953"
"314";"1(disz) kasz dida 6(disz) gin2 i3";"1 pot of dida beer 6 shekels of oil";"1 pot ca 1 liters of dida beer 6 shekels 1 shekel oil";"34.389312"
"315";"1(gesz2) 5(u) 5(disz) geme2 u4 1(disz)-sze3 kab2-ku5 {d}nin-a-zu";"115 workdays at the reservoir of ninazu";"115 workdays at the reservoir of the ninura canal";"58.739491"
"316";"ki lu2-kal-la-ta kiszib3 lu2-me-lam2 giri3 amar-szuba3";"from lukalla  under seal of lumelam  via amaruba";"from lukalla under seal of lumelam via amaruba";"100.000000"
"317";"dumu geme2-{d}li9-si4 3(disz) masz-tur 3(disz) geme2-{d}nin-mar{ki}";"daughter of gemelisi  3 mana wool for matur  and 3 for geme2ninmar";"and for gemelisi and 3 mana wool for nigtuku";"26.432408"
"318";"sza3-gal udu niga sa2-du11 ki ur-e2-mah-ta";"fodder of fattened sheep regular offering  from urema";"fodder for sheep grainfed regular offering for uremah";"13.134549"
"319";"lugal an-ub-da limmu2-ba ba-ba-ra ... dumu lu2-{d}x-KA";"king of the four corners babara  son of lu";"king of the four corners imea u";"46.199934"
"320";"4(gesz2) sar gi zex(SIG7)-a 2(u) sar-ta";"24 sar reeds uprooted at 2 sar a day";"24 sar reeds uprooted at 2 sar a day";"100.000000"
"321";"1(disz) gu4 ba-usz2 giri3 {d}na-ru2-a-e3 iti szu-numun";"1 ox slaughtered  via naruae  month sowing";"1 ox slaughtered from the oxenhouse";"25.575391"
"322";"szu-{d}inanna 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for inanna  3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for inanna 3 sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"100.000000"
"323";"mu dumu-munus lugal-sze3 lugal an-sza-... 1(szargal){gal} 1(szar'u) 1(szar2) 1(bur3) GAN2";"year the king of anshan married the kings daughter ulgi 3 4261 bur3 field surface";"year the princess to the king of zabsali was married";"12.468257"
"324";"mur-gu4 5/6(disz)-bi 1(u) 6(asz) 3(barig) 4(ban2) 7(disz) sila3 5(disz) gin2 gur";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 5 shekels";"their fodder at 56 that of seed grain 16 gur 3 barig 4 ban2 7 sila3 5 shekels";"100.000000"
"325";"2(ban2) naga si-e3 kiszib3 ur-... 1(barig) naga si-e3 ku3-bi 1(u) 2(disz) sze";"2 ban2 of horned alkaliplant  under seal of ur  1 barig horned alkaliplant their silver 12 grains";"2 ban2 of horned alkaliplant under seal of ur 1 barig of horned alkaliplant its silver 12 grains";"68.993021"
"326";"2(u) 1(disz) udu-nita2 1(u) sila4 ga";"21 rams 1 suckling male lambs";"21 rams 1 suckling male lambs";"100.000000"
"327";"1(disz) gudu4 {d}mes-lam-ta-e3-a szunigin 3(gesz2) 8(disz) gurusz gub-ba";"1 gudupriest of meslamtaea  total 188 workers on hand";"for meslamtaea the guduofficiant of meslamtaea 18 male laborers stationed";"8.392230"
"328";"lu2-dingir-ra i3-dab5 iti ezem-me-ki-gal2";"ludingira  accepted  month festival of mekigal";"ludingira accepted month festival of mekigal";"100.000000"
"329";"mu hu-uh2-nu-ri{ki} ba-hul 4(disz)";"year unuri was destroyed  total 4";"year unuri was destroyed total 4";"100.000000"
"330";"mu-kux(DU) {d}nanna-ki-ag2 szabra lugal-inim-gi-na sukkal maszkim";"delivery of nannakiag chief household manager  lugalinimgina messenger was enforcer";"delivery of lugalinimgina the household manager";"12.462989"
"331";"ur-nigar{gar} ka-guru7 1(disz) sila4 zi2-na-na 1(disz) {munus}asz2-gar3 nu-ur2-i3-li2 nu-banda3";"urnigar silo manager  1 lamb zinana  1 female kid nril the captain";"urnigar silo manager 1 lamb zinana 1 female kid nril the captain";"100.000000"
"332";"sze-bi 1(u) 5(asz) 4(barig) gur a-sza3 du6-{d}ur3-bar-tab";"its barley 15 gur 4 barig  field hillockofurbartab";"its barley 15 gur 4 barig field hillockurbartab";"84.089642"
"333";"6(disz) gurusz u4 5(disz)-sze3 zi3 ma2-a si-ga";"6 workmen for 5 days  flour loaded in the barge";"6 male laborers for 5 days flour in the barge loaded";"36.132844"
"334";"szu ba-ti giri3 ARAD2 ka-guru7 iti ezem-{d}szul-gi";"received  via arad the chief granary officer  month festival of ulgi";"received via arad the silo manager month festival of ulgi";"47.538527"
"335";"1(u) 2(disz) u8 4(gesz2) 2(u) 1(disz) masz2";"12 ewes 261 buck goats";"12 ewes 261 buck goats";"100.000000"
"336";"1(disz) udu gir-ru-um niga 2(disz) udu eme-gi-ra nita2";"1 kirrum sheep grainfed 2 emegi rams";"1 sheep grainfed 1 sheep 2 rams grainfed";"13.888095"
"337";"geme2-{d}suen dam szul-gi lugal uri5{ki}-ma";"amatsn  wife of ulgi  king of ur";"amatsn wife of ulgi king of ur";"100.000000"
"338";"6(asz) 2(ban2) gur he2-dab5 {gesz}tukul-e dab5-ba";"6 gur 2 ban2 for the captives seized by the weapons";"6 gur 2 ban2 lardgrains for the weapons";"31.051798"
"339";"a-sza3 la2-tur lugal-ma2-gur8-re engar 1(bur3) 2(esze3) 1(iku) GAN2 1(u)-ta";"field latur  lugalmagure the plowman  1 bur3 2 ee3 1 iku surface area 1 each";"field latur 1 bur3 2 ee3 1 iku surface area at 1 each";"56.518730"
"340";"1(disz) udu la2-ia3 a-la-mu ($ blank space $) 1(u) 3(disz)";"1 sheep deficit of alamu  total 13";"1 sheep deficit of alamu total 13";"100.000000"
"341";"a. 1(disz) 1/2(disz) ninda la2 1(disz) szu-du3-a gid2";"1 12 ninda less 1 fist 13 cubit the length";"1 12 ninda 9 fist 13 cubit the length";"53.417360"
"342";"sag-nig2-gur11-ra-kam sza3-bi-ta 4(u) 7(disz) gurusz u4 1(disz)-sze3";"are the debits therefrom  47 workdays male laborers";"are the debit therefrom 47 workdays male laborers";"59.460356"
"343";"5(ban2) 8(disz) sila3 zi3 gazx(KUM) sa2-du11 ku5-da";"5 ban2 8 sila3 pounded flour  cut out of regular offerings";"5 ban2 8 sila3 pounded flour cut out of regular offerings";"100.000000"
"344";"a2-bi u4 3(u) 7(disz) 1/3(disz)-kam kiszib3 lu2-dingir-ra";"its labor 37 13 days  sealed tablet of ludingira";"its labor 37 13 days under seal of ludingira";"51.334505"
"345";"lugal an-ub-da limmu2-ba {d}szul-gi-sipa-kalam-ma ra2-gaba";"king of the four corners ulgisipakalama rider";"king of the four corners ulgisipakalama rider";"100.000000"
"346";"ki in-ta-e3-a-ta 5(disz) udu ki na-lu5-ta";"from intaea  5 sheep from nalu";"from intaea 5 sheep from nalu";"100.000000"
"347";"3(disz) ud5 niga 7(gesz2) 3(u) 1(disz) udu";"3 grainfed doe goats 451 sheep";"3 grainfed doe goats 45 sheep";"53.728497"
"348";"4(bur3) 1(iku) 1/4(iku) GAN2 1(u)-ta sze-bi 4(u) 2(asz) 4(barig) gur";"4 bur3 1 14 iku surface area at 1 each  its barley 42 gur 4 barig";"4 bur3 1 14 iku surface area at 1 each its barley 42 gur 4 barig";"100.000000"
"349";"lu2-kal-la dub-sar dumu ur-nigar{gar} szusz3";"lukalla  scribe  son of urnigar cattle manager";"lukalla scribe son of urnigar cattle manager";"100.000000"
"350";"na-sa6 i3-dab5 iti ezem-{d}nin-a-zu mu si-mu-ru-um{ki} u3 lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam-asz ba-hul";"nasa accepted  month festival of ninazu  year simurum and lulubu for the 9th time were destroyed";"nasa accepted month festival of ninazu year simurum and lulubu for the 9th time were destroyed";"100.000000"
"351";"pisan-dub-ba dab5-ba udu gukkal-me mu ha-ar-szi{ki} ba-hul-ta";"basketoftablets  seized fattailed sheep  from the year hari was destroyed";"basketoftablets seized fattailed sheep from the year hari";"77.880078"
"352";"ki-su7 du6-gub3-temen-na-ta iti diri mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"from the threshing floor dugubtemena  month extra  year usuen the king greatstele erected";"from the threshing floor of outer quay year usuen the king erected";"40.176826"
"353";"4(barig) 3(ban2) 2(disz) sila3 lu2-gi-na 1(u) 3(asz) 5(ban2) sze gur lugal";"4 barig 3 ban2 2 sila3 lugina  13 gur 5 ban2 barley royal measure";"4 barig 3 ban2 2 sila3 lugina 13 gur 5 ban2 barley royal measure";"100.000000"
"354";"8(asz) gur szuku ha-ba-lu5 ugula e2-gal-e-si";"8 gur prebend of habalu  foreman egalesi";"8 gur zabasage foreman egalesi";"20.252885"
"355";"a2 u4-du8-a geme2 ba-usz2-a sag-nig2-gur11-ra-kam sza3-bi-ta";"labor of the free days of the deceased female laborer  it is the debit  therefrom";"labor of the free days of the deceased female laborers";"53.381475"
"356";"ur-e2-mah engar 1(u) 5(asz) gur ur-{d}szul-pa-e3";"urema the plowman  15 gur urulpae";"urema the plowman 15 gur urulpae";"100.000000"
"357";"szu-gid2 iti u4 2(u) 1(disz) ba-zal";"for exstispicy  of the month the 21st day passed";"ugid offerings of the month day 21 elapsed";"19.493996"
"358";"{d}utu-ma-an-szum2 5(disz) sila3 kasz 5(disz) sila3 ninda 2(disz) sa szum2";"for utumanum  5 sila3 beer 5 sila3 bread 2 bundles onions";"for diil 5 sila3 beer 5 sila3 bread 2 bundles onions";"80.705573"
"359";"1(bur3) GAN2 1(u) 2(disz)-ta sze-bi 1(u) gur";"1 bur3 surface area at 12 each  its barley 1 gur";"1 bur3 surface area at 12 each its barley 1 gur";"100.000000"
"360";"4(disz) erin2 2(ban2)-ta u4 2(u)-sze3 sze-bi 1(u) 3(barig) 2(ban2) gur";"4 labortroops at 2 ban2 each for 2 days its barley 1 gur 3 barig 2 ban2";"4 labortroops 2 ban2 each for 2 days its barley 1 gur 3 barig 2 ban2";"85.210169"
"361";"2(gesz2) 1(u) 4(asz) gur ku3-bi 2(disz) 1/2(disz) ma-na 7(disz) 1/2(disz) gin2";"134 gur  its silver 2 12 mana 7 12 shekels";"144 gur their silver 2 12 minas 7 12 shekels";"27.301209"
"362";"1(disz) ur-sukkal dumu-ni tir zabala3{ki} i3-dab5";"1 diworker ursukkal his son  the zabalawoods took in charge";"1 ursukkal from his son of longheaded grain";"10.229197"
"363";"1(disz) ur-{d}szul-pa-e3 szu ba-ti-esz2 iti bara2-za3-gar";"and 1 ursulpae  receive  month barazagar";"and 1 urulpae receive month barazagar";"37.991784"
"364";"1(disz) az u4 1(u) 4(disz)-kam ki ab-ba-sa6-ga-ta";"1 bear  14th day  from abbasaga";"1 bear 14th day from abbasaga";"100.000000"
"365";"3(u) sze gur a2-bi 1(gesz'u) 5(gesz2) u4 1(disz)-sze3";"3 gur barley  the labor 9 workdays";"3 gur barley its labor 91 days";"26.269099"
"366";"1(u) 9(disz) gin2 ku3-babbar im 5(disz)-kam";"19 shekels silver 5th tablet";"19 shekels silver 5th day";"66.874030"
"367";"mu us2-sa an-sza-an{ki} ba-hul mu {d}nanna kar-zi-da a-ra2 2(disz)";"year following ansan was destoyed  year nanna in karzida for the 2nd time";"year following anan was destroyed year nanna of karzida for the 2nd time 2";"34.987611"
"368";"1(gesz2) 4(u) 8(disz) gurusz u4 1(disz)-sze3";"18 workdays male laborers";"18 workdays male laborers";"100.000000"
"369";"1/2(disz) {gesz}guzza-ni an-za-gar3 ur-{d}dumu-zi-da 1/2(disz) lugal-ku3-zu";"12 workman guzzani  at the tower of urdumuzida  12 workman lugalkuzu";"12 workman guzzani at the tower of urdumuzida 12 workman lugalkuzu";"100.000000"
"370";"sze-bi 1(u) gur a-sza3 du6-{d}ur3-bar-tab 2(esze3) 5(iku) 1/2(iku) GAN2 1(u)-ta";"its barley 1 gur  field hillockofurbartab  2 ee3 5 12 iku surface area at 1 each";"its barley 1 gur field hillockurbartab 2 ee3 5 12 iku surface area at 1 each";"81.535510"
"371";"erin2 bala-gub-ba kiszib3 ur-{d}nansze dumu e2-ab-sza3-ga";"for the worktroops performing the corve duty on the sealed tablet of urnane son of eabaga";"on the worktroops performing the corve duty under seal of urnane son of eabaga superintendent";"55.978774"
"372";"da-a-ni 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for dayyn  2 ban2 beer 2 ban2 bread 2 bundles onions";"for dayyn 2 ban2 beer 2 ban2 bread 2 bundles onions";"100.000000"
"373";"6(gesz2) 1(u) sa gi-zi gu-nigin2-ba 5(disz) sa-ta";"37 bundles fodderreed  their bales at 5 bundles each";"37 bundles fodderreed their bales at 5 bundles each";"100.000000"
"374";"sza3-bi-ta 1(disz) ma-na ku3-babbar kiszib3 lu2-kal-la ki ur-sila-luh mu-kux(DU)";"therefrom  1 mina silver  under seal of lukalla delivered from ursilaluh";"therefrom 1 mina silver under seal of lukalla";"68.728928"
"375";"e2 {d}szu-{d}suen na-ba-sa6 e2-kas4 an-za-gar3";"house of usuen  nabasa  waystation of the tower";"hosue of usuen nabasa waystation of the tower";"84.089642"
"376";"1(disz) ... {d}nin-hur-sag 1(disz) ... {d}nusku";"1  for ninursag  1  for nusku";"1 for ninursag 1 for nusku 1 for nusku";"58.739491"
"377";"lugal an-ub-da limmu2-ba da-x-x-za-ti-da dub-sar";"king of the four corners dazitida scribe";"king of the four corners imea u";"61.478815"
"378";"1(disz) gu4 1(u) 6(disz) udu";"total 1 ox 16 small cattle";"total 1 ox 16 sheep";"54.751825"
"379";"pisan-dub-ba udu gukkal gub-ba zu2-si-ka ku4-ra";"basketoftablets  sheep fattailed sheep stationed  of ivory sent in";"basketoftablets sheep fattailed sheep stationed in of ivory sent in";"65.803701"
"380";"1(disz) masz2-gal 1(disz) masz2 {d}szul-gi-ha-ma-ti 1(disz) x ...-gal2";"1 fullgrown male goat 1 male goat  ulgiamati  1";"1 buck 1 male goat 1 male kid";"37.366662"
"381";"2(disz) masz2 szu-gid2 e2 muhaldim-sze3 1(disz) dusu2-munus ba-usz2 mu ur-ra-sze3";"2 goats as provisions for the kitchen  1 female equid slaughtered for the dogs";"2 billy goats ugid for the kitchen 1 female equid slaughtered for the dogs";"70.833975"
"382";"a2-bi 2(disz) gin2-ta ur-{d}da-mu ugula su-su-dam";"the labor 2 shekels  to urdamu  the foreman to be replaced";"the labor 2 shekels silver to urdamu the foreman to be repaid";"63.404663"
"383";"2(ban2) zi3 gu2-gal ku3-bi 2(u) 4(disz) sze";"2 ban2 of chickpea flour  its silver 24 grains";"2 ban2 flour 2 ban2 of big pulses 24 grains";"20.556681"
"384";"ama ki-ag2-ga2-ni ARAD2-da-ni-ir in-na-ba";"his suens beloved mother his servant he gifted this seal";"his beloved mother his servant he gifted this seal";"79.563717"
"385";"2(disz) kusz szu-dulx(|URxA|) amar 2(disz) ad7 gu4";"2 hides of calves yokes  2 carcasses of oxen";"2 hides of calf yokes 2 carcasses of oxen";"59.694918"
"386";"e2-kiszib3-ba a2-ti-da-za3-gu2-la2 3(u) 3(asz) gu2 1(u) 4(disz) 5/6(disz) ma-na siki";"the warehouse atidazagula  33 talents 14 56 mana wool";"sadur and agandul ditch 3 56 mana wool";"18.141207"
"387";"e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir";"house of weavers of the palace and house of weavers of the priestess";"house of the weavers and the palace of the female weavers";"12.872390"
"388";"1(esze3) GAN2 gesz-ur3-ra 1(gesz2) gurusz al 5(disz) sar-ta";"1 ee3 land for harrowing  6 workers each hoeing 5 sar";"1 ee3 land for harrowing 6 workers each hoeing 5 sar";"100.000000"
"389";"i3-dab5 iti szu-esz5-sza mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"receive  month uea   year amarsuen the king urbilum destroyed";"receive month uea year amarsuen the king urbilum destroyed";"100.000000"
"390";"sza3 bala-a mu a-ra2 2(disz)-kam sza-asz-szu2-ru-um ba-hul";"part of the bala  year a 2nd time arum was destroyed";"part of the bala obligation of the year the 3rd time was destroyed";"24.712443"
"391";"6(asz) 1(ban2) gazi gur ba-ri2-ga 2(ban2) im-tur";"6 gur 1 ban2 sumac  the barig reduced by 2 ban2";"6 gur 1 ban2 sumac 3 ban2 of barley";"37.405485"
"392";"1(iku) 1/4(iku) GAN2 2(asz) lu2-du10-ga 1(esze3) GAN2 4(barig) igi-husz";"1 14 iku field area 2 gur luduga  1 ee3 field area 4 barig igihu";"1 14 iku field area 2 gur 1 ee3 field area 4 barig each";"72.859600"
"393";"4(bur3) 2(esze3) 5(iku) GAN2 1(u)-ta sze-bi 1(gesz2) 9(asz) gur";"4 bur3 2 ee3 5 iku surface area at 1 each  its barley 69 gur";"4 bur3 2 ee3 5 iku surface area at 1 each its barley 9 gur";"86.664157"
"394";"sza3 gir2-su{ki} i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"in girsu  are here  year the chair of enlil was fashioned";"in girsu are here year the chair of enlil was fashioned";"100.000000"
"395";"an-na-hi-li-bi kuruszda dumu {d}utu-ge6";"anailibi  son of utuge";"tirmium and";"18.393972"
"396";"iti min3-esz3 u4 6(disz)-kam mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3";"month mine  6th day  year suen the king the great stele for enlil and ninlil erected";"month mine 6th day year suen the king greatstele erected to enlil and ninlil";"54.597097"
"397";"nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3";"the mighty man  king of ur  and king of sumer and akkad";"the mighty man king of ur and king of sumer and akkad";"100.000000"
"398";"s,a-li 3(disz) sila3 kasz 2(disz) sila3 ninda 5(disz) gin2 szum2";"for alli  3 sila3 beer 2 sila3 bread 5 shekels onions";"for diil 3 sila3 beer 2 sila3 bread 5 shekels onions";"80.705573"
"399";"2(disz) {munus}asz2-gar3 gub ... ($ blank space $) 1(u) la2 1(disz)";"2 female kids  subtotal 9";"2 female kids subtotal 9";"100.000000"
"400";"lugal an-ub-da limmu2-ba li-bur-an-ne2-{d}suen sukkal nam-dumu";"king of the four corners  is your servant  is your servant";"king of the four corners is your servant is your servant";"100.000000"
"401";"mu-kux(DU) la2-ia3 1(szar'u) 3(szar2) 4(gesz'u) 3(gesz2) 2(u) 7(asz) 3(barig) 2(ban2) gur";"delivery  the deficit 4947 gur 3 barig 2 ban2";"delivery the deficit 4947 gur 3 barig 2 ban2";"100.000000"
"402";"mu {d}amar-{d}suen lugal u3 mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"year amarsuen is king and year amarsuen the king urbilum destroyed";"year amarsuen the king destroyed urbilum and king urbilum";"30.541451"
"403";"giri3 lugal-inim-gi-na n 2(disz) kun gu4";"via lugalinimgina  n  2 tails of oxen";"via lugalinimgina n 2 tails of oxen";"100.000000"
"404";"sze-bi 4(u) 2(asz) 2(barig) gur a-sza3 ugur2-tur";"its barley 42 gur 2 barig  field ururtur";"its barley 42 gur 2 barig field ugurtur";"84.089642"
"405";"u4 2(disz)-kam 1(disz) sila4 {d}en-lil2 1(disz) sila4 {d}nin-lil2";"2nd day  1 lamb for enlil  1 lamb for ninlil";"2nd day 1 lamb for enlil and 1 male lamb for ninlil";"54.524691"
"406";"ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun";"foreman urakkan  sealed document of urara  year the lord of gae was installed";"foreman taiatal under seal of urara year the highpriestess of gae was installed";"39.832872"
"407";"6(disz) masz2-gal gun3-a 3(disz) masz2 8(gesz2) 6(disz) ud5";"6 fullgrown billy goats speckled  3 billy goats  486 nanny goats";"6 fullgrown billy goats speckled 3 billy goats";"68.728928"
"408";"3(gesz'u) 3(gesz2) 5(u) geme2 u4 1(disz)-sze3";"23 female laborer days";"23 female laborer days";"100.000000"
"409";"sa2-du11 lugal ki a-hu-we-er-ta ba-zi";"sa2du11offerings of the king  out of the account of auwer  booked";"ate bread ate bread ate bread";"1.763751"
"410";"5(disz) gu2 gir ma2 lugal 5(asz) gu2 gir murgu2 gur8";"5  of the royal barge  5  of the";"5 of the royal barge 5 of the";"100.000000"
"411";"mu hu-uh2-nu-ri{ki} ba-hul {d}amar-{d}suen nita kal-ga";"year unuri was destroyed amarsuen strong man";"year unuri was destroyed amarsuen strong man";"100.000000"
"412";"lugal an-ub-da limmu2-ba wa-qar-tum nin9-a-ni";"king of the four quarters waqartum his sister";"king of the four corners imea u";"35.640265"
"413";"szunigin 5(disz) {ansze}kunga2-munus szunigin 2(disz) dusu2-nita2";"total 5 female kequids total 2 jackasses";"total 5 female kequids total 2 jackasses";"100.000000"
